Rank,Name,Country,Team Code,Age,ResultTime,Stage,Timegap1,Gap,Team
66,Yukiya ARASHIRO,Japan,EUC,31,+1:15:12,13,+1:15:12,+1:15:12,TEAM EUROPCAR
67,Pavel KOCHETKOV,Russia,KAT,29,+1:15:55,13,+1:15:55,+1:15:55,TEAM KATUSHA
68,Koen DE KORT,Netherlands,TGA,33,+1:16:32,13,+1:16:32,+1:16:32,TEAM GIANT - ALPECIN
69,Jerome COUSIN,France,EUC,26,+1:16:34,13,+1:16:34,+1:16:34,TEAM EUROPCAR
70,Alex CANO ARDILA,Colombia,COL,32,+1:16:41,13,+1:16:41,+1:16:41,COLOMBIA
71,Cyril GAUTIER,France,EUC,28,+1:17:30,13,+1:17:30,+1:17:30,TEAM EUROPCAR
72,Miguel Angel RUBIANO CHAVEZ,Colombia,COL,31,+1:18:45,13,+1:18:45,+1:18:45,COLOMBIA
73,Amaël MOINARD,France,BMC,33,+1:18:59,13,+1:18:59,+1:18:59,BMC RACING TEAM
74,Jelle VANENDERT,Belgium,LTS,30,+1:21:28,13,+1:21:28,+1:21:28,LOTTO SOUDAL
75,Kristijan DURASEK,Croatia,LAM,28,+1:22:44,13,+1:22:44,+1:22:44,LAMPRE - MERIDA
76,Benjamin KING,United States,TCG,26,+1:22:45,13,+1:22:45,+1:22:45,TEAM CANNONDALE - GARMIN
77,Fabio Andres DUARTE AREVALO,Colombia,COL,29,+1:23:43,13,+1:23:43,+1:23:43,COLOMBIA
78,Vicente REYNES MIMO,Spain,IAM,34,+1:25:03,13,+1:25:03,+1:25:03,IAM CYCLING
79,Cameron MEYER,Australia,OGE,27,+1:25:25,13,+1:25:25,+1:25:25,ORICA GREENEDGE
80,Andrew TALANSKY,United States,TCG,27,+1:25:42,13,+1:25:42,+1:25:42,TEAM CANNONDALE - GARMIN
81,Javier MORENO BAZAN,Spain,MOV,31,+1:26:45,13,+1:26:45,+1:26:45,MOVISTAR TEAM
82,Rinaldo NOCENTINI,Italy,ALM,38,+1:27:00,13,+1:27:00,+1:27:00,AG2R LA MONDIALE
83,Juan Pablo VALENCIA,Colombia,COL,27,+1:27:01,13,+1:27:01,+1:27:01,COLOMBIA
84,Ian BOSWELL,United States,SKY,24,+1:28:54,13,+1:28:54,+1:28:54,TEAM SKY
85,Salvatore PUCCIO,Italy,SKY,26,+1:29:34,13,+1:29:34,+1:29:34,TEAM SKY
86,Dario CATALDO,Italy,AST,30,+1:29:45,13,+1:29:45,+1:29:45,ASTANA PRO TEAM
87,Vasil KIRYIENKA,Belarus,SKY,34,+1:30:47,13,+1:30:47,+1:30:47,TEAM SKY
88,Stephen CUMMINGS,Great Britain,MTN,34,+1:32:08,13,+1:32:08,+1:32:08,MTN - QHUBEKA
89,Jens KEUKELEIRE,Belgium,OGE,27,+1:32:34,13,+1:32:34,+1:32:34,ORICA GREENEDGE
90,Niki TERPSTRA,Netherlands,EQS,31,+1:32:51,13,+1:32:51,+1:32:51,ETIXX - QUICK STEP
91,Alessandro DE MARCHI,Italy,BMC,29,+1:33:35,13,+1:33:35,+1:33:35,BMC RACING TEAM
92,Cyril LEMOINE,France,COF,32,+1:33:52,13,+1:33:52,+1:33:52,"COFIDIS, SOLUTIONS CREDITS"
93,Daryl IMPEY,South Africa,OGE,31,+1:34:35,13,+1:34:35,+1:34:35,ORICA GREENEDGE
94,Marcel AREGGER,Switzerland,IAM,25,+1:35:19,13,+1:35:19,+1:35:19,IAM CYCLING
95,Natnael BERHANE,Eritrea,MTN,24,+1:35:20,13,+1:35:20,+1:35:20,MTN - QHUBEKA
96,John DEGENKOLB,Germany,TGA,26,+1:35:21,13,+1:35:21,+1:35:21,TEAM GIANT - ALPECIN
97,Omar FRAILE MATARRANZ,Spain,CJR,25,+1:35:26,13,+1:35:26,+1:35:26,CAJA RURAL-SEGUROS RGA
98,Mike TEUNISSEN,Netherlands,TLJ,23,+1:35:29,13,+1:35:29,+1:35:29,TEAM LOTTO NL - JUMBO
99,Davide VILLELLA,Italy,TCG,24,+1:35:55,13,+1:35:55,+1:35:55,TEAM CANNONDALE - GARMIN
100,Kristian SBARAGLI,Italy,MTN,25,+1:36:26,13,+1:36:26,+1:36:26,MTN - QHUBEKA
101,Carlos Julian QUINTERO,Colombia,COL,29,+1:37:14,13,+1:37:14,+1:37:14,COLOMBIA
102,Pello BILBAO LOPEZ DE ARMENTIA,Spain,CJR,25,+1:37:51,13,+1:37:51,+1:37:51,CAJA RURAL-SEGUROS RGA
103,Moreno MOSER,Italy,TCG,25,+1:38:05,13,+1:38:05,+1:38:05,TEAM CANNONDALE - GARMIN
104,Andrey ZEITS,Kazakhstan,AST,29,+1:40:20,13,+1:40:20,+1:40:20,ASTANA PRO TEAM
105,Bertjan LINDEMAN,Netherlands,TLJ,26,+1:40:25,13,+1:40:25,+1:40:25,TEAM LOTTO NL - JUMBO
106,Nikolas MAES,Belgium,EQS,29,+1:41:03,13,+1:41:03,+1:41:03,ETIXX - QUICK STEP
107,Luis MAS BONET,Spain,CJR,26,+1:42:32,13,+1:42:32,+1:42:32,CAJA RURAL-SEGUROS RGA
108,Thomas DE GENDT,Belgium,LTS,29,+1:43:10,13,+1:43:10,+1:43:10,LOTTO SOUDAL
109,Markel IRIZAR ARANBURU,Spain,TFR,35,+1:44:22,13,+1:44:22,+1:44:22,TREK FACTORY RACING
110,Angel VICIOSO ARCOS,Spain,KAT,38,+1:44:58,13,+1:44:58,+1:44:58,TEAM KATUSHA
111,Yohan BAGOT,France,COF,28,+1:45:00,13,+1:45:00,+1:45:00,"COFIDIS, SOLUTIONS CREDITS"
112,Timo ROOSEN,Netherlands,TLJ,22,+1:45:14,13,+1:45:14,+1:45:14,TEAM LOTTO NL - JUMBO
113,Kévin REZA,France,FDJ,27,+1:45:18,13,+1:45:18,+1:45:18,FDJ
114,Olivier LE GAC,France,FDJ,22,+1:46:11,13,+1:46:11,+1:46:11,FDJ
115,Laurent PICHON,France,FDJ,29,+1:46:22,13,+1:46:22,+1:46:22,FDJ
116,Sébastien MINARD,France,ALM,33,+1:47:07,13,+1:47:07,+1:47:07,AG2R LA MONDIALE
117,Tom VAN ASBROECK,Belgium,TLJ,25,+1:47:12,13,+1:47:12,+1:47:12,TEAM LOTTO NL - JUMBO
118,Dennis VAN WINDEN,Netherlands,TLJ,28,+1:47:39,13,+1:47:39,+1:47:39,TEAM LOTTO NL - JUMBO
119,Francisco José VENTOSO ALBERDI,Spain,MOV,33,+1:48:26,13,+1:48:26,+1:48:26,MOVISTAR TEAM
120,Simon GERRANS,Australia,OGE,35,+1:49:34,13,+1:49:34,+1:49:34,ORICA GREENEDGE
121,Luka MEZGEC,Slovenia,TGA,27,+1:49:36,13,+1:49:36,+1:49:36,TEAM GIANT - ALPECIN
122,Joseph ROSSKOPF,United States,BMC,26,+1:49:41,13,+1:49:41,+1:49:41,BMC RACING TEAM
123,Christian KNEES,Germany,SKY,34,+1:51:13,13,+1:51:13,+1:51:13,TEAM SKY
124,Alex HOWES,United States,TCG,27,+1:51:32,13,+1:51:32,+1:51:32,TEAM CANNONDALE - GARMIN
125,Jean-Pierre DRUCKER,Luxembourg,BMC,29,+1:52:14,13,+1:52:14,+1:52:14,BMC RACING TEAM
126,Imanol ERVITI,Spain,MOV,32,+1:53:42,13,+1:53:42,+1:53:42,MOVISTAR TEAM
127,Jay Robert THOMSON,South Africa,MTN,29,+1:54:36,13,+1:54:36,+1:54:36,MTN - QHUBEKA
128,Jasper DE BUYST,Belgium,LTS,22,+1:56:22,13,+1:56:22,+1:56:22,LOTTO SOUDAL
129,Johann VAN ZYL,South Africa,MTN,24,+1:56:50,13,+1:56:50,+1:56:50,MTN - QHUBEKA
130,Pavel BRUTT,Russia,TCS,33,+1:56:53,13,+1:56:53,+1:56:53,TINKOFF - SAXO
131,Martin VELITS,Slovakia,EQS,30,+1:56:57,13,+1:56:57,+1:56:57,ETIXX - QUICK STEP
132,Alessandro VANOTTI,Italy,AST,35,+1:59:17,13,+1:59:17,+1:59:17,ASTANA PRO TEAM
133,Mathew HAYMAN,Australia,OGE,37,+1:59:57,13,+1:59:57,+1:59:57,ORICA GREENEDGE
134,Jaco VENTER,South Africa,MTN,28,+2:00:03,13,+2:00:03,+2:00:03,MTN - QHUBEKA
135,Johan VAN SUMMEREN,Belgium,ALM,34,+2:00:09,13,+2:00:09,+2:00:09,AG2R LA MONDIALE
136,Ramirez chacon BRAYAN STIVEN,Colombia,COL,23,+2:02:01,13,+2:02:01,+2:02:01,COLOMBIA
137,Simon PELLAUD,Switzerland,IAM,23,+2:02:58,13,+2:02:58,+2:02:58,IAM CYCLING
138,Tony HUREL,France,EUC,28,+2:03:31,13,+2:03:31,+2:03:31,TEAM EUROPCAR
139,Songezo JIM,South Africa,MTN,25,+2:04:17,13,+2:04:17,+2:04:17,MTN - QHUBEKA
140,Youcef REGUIGUI,Algeria,MTN,25,+2:04:25,13,+2:04:25,+2:04:25,MTN - QHUBEKA
141,Danny VAN POPPEL,Netherlands,TFR,22,+2:04:35,13,+2:04:35,+2:04:35,TREK FACTORY RACING
142,Walter Fernando PEDRAZA MORALES,Colombia,COL,34,+2:05:29,13,+2:05:29,+2:05:29,COLOMBIA
143,Arnaud COURTEILLE,France,FDJ,26,+2:05:38,13,+2:05:38,+2:05:38,FDJ
144,Ilia KOSHEVOY,Belarus,LAM,24,+2:05:46,13,+2:05:46,+2:05:46,LAMPRE - MERIDA
145,Maciej BODNAR,Poland,TCS,30,+2:05:50,13,+2:05:50,+2:05:50,TINKOFF - SAXO
146,Mickael DELAGE,France,FDJ,30,+2:05:58,13,+2:05:58,+2:05:58,FDJ
147,Johannes FRÖHLINGER,Germany,TGA,30,+2:05:59,13,+2:05:59,+2:05:59,TEAM GIANT - ALPECIN
148,Dominique ROLLIN,Canada,COF,33,+2:06:27,13,+2:06:27,+2:06:27,"COFIDIS, SOLUTIONS CREDITS"
149,Daniele BENNATI,Italy,TCS,35,+2:07:09,13,+2:07:09,+2:07:09,TINKOFF - SAXO
150,Thierry HUPOND,France,TGA,31,+2:09:22,13,+2:09:22,+2:09:22,TEAM GIANT - ALPECIN
151,Alexis GOUGEARD,France,ALM,22,+2:09:40,13,+2:09:40,+2:09:40,AG2R LA MONDIALE
152,Yaroslav POPOVYCH,Ukraine,TFR,35,+2:10:42,13,+2:10:42,+2:10:42,TREK FACTORY RACING
153,Iljo KEISSE,Belgium,EQS,33,+2:12:07,13,+2:12:07,+2:12:07,ETIXX - QUICK STEP
154,Maximiliano Ariel RICHEZE,Argentina,LAM,32,+2:12:11,13,+2:12:11,+2:12:11,LAMPRE - MERIDA
155,Maarten TJALLINGII,Netherlands,TLJ,38,+2:12:55,13,+2:12:55,+2:12:55,TEAM LOTTO NL - JUMBO
156,Antoine DUCHESNE,Canada,EUC,24,+2:14:02,13,+2:14:02,+2:14:02,TEAM EUROPCAR
157,Carlos BARBERO CUESTA,Spain,CJR,24,+2:14:26,13,+2:14:26,+2:14:26,CAJA RURAL-SEGUROS RGA
158,Gatis SMUKULIS,Latvia,KAT,28,+2:14:40,13,+2:14:40,+2:14:40,TEAM KATUSHA
159,Rory SUTHERLAND,Australia,MOV,33,+2:15:30,13,+2:15:30,+2:15:30,MOVISTAR TEAM
160,Biel KADRI,France,ALM,29,+2:17:01,13,+2:17:01,+2:17:01,AG2R LA MONDIALE
161,Damien HOWSON,Australia,OGE,23,+2:20:52,13,+2:20:52,+2:20:52,ORICA GREENEDGE
162,Martijn KEIZER,Netherlands,TLJ,27,+2:25:40,13,+2:25:40,+2:25:40,TEAM LOTTO NL - JUMBO
163,Jimmy ENGOULVENT,France,EUC,36,+2:25:44,13,+2:25:44,+2:25:44,TEAM EUROPCAR
164,Tsgabu Gebremaryam GRMAY,Ethiopia,LAM,24,+2:26:07,13,+2:26:07,+2:26:07,LAMPRE - MERIDA
165,Tom STAMSNIJDER,Netherlands,TGA,30,+2:28:06,13,+2:28:06,+2:28:06,TEAM GIANT - ALPECIN
166,Valerio CONTI,Italy,LAM,22,+2:29:01,13,+2:29:01,+2:29:01,LAMPRE - MERIDA
167,Murilo Antonio FISCHER,Brazil,FDJ,36,+2:34:22,13,+2:34:22,+2:34:22,FDJ
168,Zico WAEYTENS,Belgium,TGA,24,+2:38:31,13,+2:38:31,+2:38:31,TEAM GIANT - ALPECIN
169,Gediminas BAGDONAS,Lithuania,ALM,30,+2:38:59,13,+2:38:59,+2:38:59,AG2R LA MONDIALE
170,Geoffrey SOUPE,France,COF,27,+2:52:36,13,+2:52:36,+2:52:36,"COFIDIS, SOLUTIONS CREDITS"
171,Boy VAN POPPEL,Netherlands,TFR,27,+2:54:36,13,+2:54:36,+2:54:36,TREK FACTORY RACING
1,Fabio ARU,Italy,AST,25,57:20:10,14,+2.38900462962963,+0,ASTANA PRO TEAM
2,Joaquin RODRIGUEZ OLIVER,Spain,KAT,36,26,14,+26,+26,TEAM KATUSHA
3,Tom DUMOULIN,Netherlands,TGA,25,49,14,+49,+49,TEAM GIANT - ALPECIN
4,Jhoan Esteban CHAVES RUBIO,Colombia,OGE,25,+1:29,14,+1:29,+1:29,ORICA GREENEDGE
5,Rafal MAJKA,Poland,TCS,26,+1:33,14,+1:33,+1:33,TINKOFF - SAXO
6,Mikel NIEVE ITURALDE,Spain,SKY,31,+2:10,14,+2:10,+2:10,TEAM SKY
7,Alejandro VALVERDE BELMONTE,Spain,MOV,35,+2:11,14,+2:11,+2:11,MOVISTAR TEAM
8,Daniel MORENO FERNANDEZ,Spain,KAT,34,+2:13,14,+2:13,+2:13,TEAM KATUSHA
9,Nairo Alexander QUINTANA ROJAS,Colombia,MOV,25,+3:00,14,+3:00,+3:00,MOVISTAR TEAM
10,Romain SICARD,France,EUC,27,+3:39,14,+3:39,+3:39,TEAM EUROPCAR
11,Gianluca BRAMBILLA,Italy,EQS,28,+4:29,14,+4:29,+4:29,ETIXX - QUICK STEP
12,Louis MEINTJES,South Africa,MTN,23,+4:41,14,+4:41,+4:41,MTN - QHUBEKA
13,Domenico POZZOVIVO,Italy,ALM,33,+5:24,14,+5:24,+5:24,AG2R LA MONDIALE
14,Fabrice JEANDESBOZ,France,EUC,31,+8:11,14,+8:11,+8:11,TEAM EUROPCAR
15,Kenny ELISSONDE,France,FDJ,24,+8:48,14,+8:48,+8:48,FDJ
16,Bart DE CLERCQ,Belgium,LTS,29,+11:03,14,+11:03,+11:03,LOTTO SOUDAL
17,Nicolas ROCHE,Ireland,SKY,31,+11:10,14,+11:10,+11:10,TEAM SKY
18,Andre Fernando S. Martins CARDOSO,Portugal,TCG,31,+11:42,14,+11:42,+11:42,TEAM CANNONDALE - GARMIN
19,Stéphane ROSSETTO,France,COF,28,+12:06,14,+12:06,+12:06,"COFIDIS, SOLUTIONS CREDITS"
20,David ARROYO DURAN,Spain,CJR,35,+13:31,14,+13:31,+13:31,CAJA RURAL-SEGUROS RGA
21,Daniel NAVARRO GARCIA,Spain,COF,32,+16:37,14,+16:37,+16:37,"COFIDIS, SOLUTIONS CREDITS"
22,Frank SCHLECK,Luxembourg,TFR,35,+23:04,14,+23:04,+23:04,TREK FACTORY RACING
23,Diego ROSA,Italy,AST,26,+23:25,14,+23:25,+23:25,ASTANA PRO TEAM
24,Sergio Luis HENAO MONTOYA,Colombia,SKY,28,+23:26,14,+23:26,+23:26,TEAM SKY
25,Maxime BOUET,France,EQS,29,+23:49,14,+23:49,+23:49,ETIXX - QUICK STEP
26,Maxime MONFORT,Belgium,LTS,32,+26:22,14,+26:22,+26:22,LOTTO SOUDAL
27,Mikel LANDA MEANA,Spain,AST,26,+26:47,14,+26:47,+26:47,ASTANA PRO TEAM
28,Giovanni VISCONTI,Italy,MOV,32,+27:27,14,+27:27,+27:27,MOVISTAR TEAM
29,Alberto LOSADA ALGUACIL,Spain,KAT,33,+30:11,14,+30:11,+30:11,TEAM KATUSHA
30,Nelson Filipe SANTOS SIMOES OLIVEIRA,Portugal,LAM,26,+33:23,14,+33:23,+33:23,LAMPRE - MERIDA
31,Haimar ZUBELDIA AGIRRE,Spain,TFR,38,+33:30,14,+33:30,+33:30,TREK FACTORY RACING
32,Luis Leon SANCHEZ GIL,Spain,AST,32,+35:39,14,+35:39,+35:39,ASTANA PRO TEAM
33,Rodolfo Andres TORRES AGUDELO,Colombia,COL,28,+38:47,14,+38:47,+38:47,COLOMBIA
34,George BENNETT,New Zealand,TLJ,25,+42:01,14,+42:01,+42:01,TEAM LOTTO NL - JUMBO
35,Jerome COPPEL,France,IAM,29,+47:22,14,+47:22,+47:22,IAM CYCLING
36,José GONÇALVES,Portugal,CJR,26,+50:17,14,+50:17,+50:17,CAJA RURAL-SEGUROS RGA
37,Lawson CRADDOCK,United States,TGA,23,+50:43,14,+50:43,+50:43,TEAM GIANT - ALPECIN
38,Riccardo ZOIDL,Austria,TFR,27,+53:24,14,+53:24,+53:24,TREK FACTORY RACING
39,Sylvain CHAVANEL,France,IAM,36,+56:13,14,+56:13,+56:13,IAM CYCLING
40,Mikael CHEREL,France,ALM,29,+57:14,14,+57:14,+57:14,AG2R LA MONDIALE
41,Carlos VERONA QUINTANILLA,Spain,EQS,23,+57:38,14,+57:38,+57:38,ETIXX - QUICK STEP
42,Jose Joaquin ROJAS GIL,Spain,MOV,30,+57:49,14,+57:49,+57:49,MOVISTAR TEAM
43,Pawel POLJANSKI,Poland,TCS,25,+58:45,14,+58:45,+58:45,TINKOFF - SAXO
44,Ricardo VILELA,Portugal,CJR,28,+58:55,14,+58:55,+58:55,CAJA RURAL-SEGUROS RGA
45,Tosh VAN DER SANDE,Belgium,LTS,25,+59:57,14,+59:57,+59:57,LOTTO SOUDAL
46,Joseph Lloyd DOMBROWSKI,United States,TCG,24,+1:00:23,14,+1:00:23,+1:00:23,TEAM CANNONDALE - GARMIN
47,Jurgen VAN DEN BROECK,Belgium,LTS,32,+1:02:49,14,+1:02:49,+1:02:49,LOTTO SOUDAL
48,Tiago MACHADO,Portugal,KAT,30,+1:03:05,14,+1:03:05,+1:03:05,TEAM KATUSHA
49,Eduard VORGANOV,Russia,KAT,33,+1:04:19,14,+1:04:19,+1:04:19,TEAM KATUSHA
50,Andrey AMADOR BAKKAZAKOVA,Costa Rica,MOV,29,+1:05:08,14,+1:05:08,+1:05:08,MOVISTAR TEAM
51,Ruben PLAZA MOLINA,Spain,LAM,35,+1:05:36,14,+1:05:36,+1:05:36,LAMPRE - MERIDA
52,Darwin ATAPUMA HURTADO,Colombia,BMC,27,+1:07:14,14,+1:07:14,+1:07:14,BMC RACING TEAM
53,Lawrence WARBASSE,United States,IAM,25,+1:09:12,14,+1:09:12,+1:09:12,IAM CYCLING
54,Pierre ROLLAND,France,EUC,29,+1:09:23,14,+1:09:23,+1:09:23,TEAM EUROPCAR
55,Jesper HANSEN,Denmark,TCS,25,+1:10:45,14,+1:10:45,+1:10:45,TINKOFF - SAXO
56,Julien SIMON,France,COF,30,+1:13:33,14,+1:13:33,+1:13:33,"COFIDIS, SOLUTIONS CREDITS"
57,Angel MADRAZO RUIZ,Spain,CJR,27,+1:15:21,14,+1:15:21,+1:15:21,CAJA RURAL-SEGUROS RGA
58,Peter VELITS,Slovakia,BMC,30,+1:17:00,14,+1:17:00,+1:17:00,BMC RACING TEAM
59,Matteo MONTAGUTI,Italy,ALM,31,+1:17:26,14,+1:17:26,+1:17:26,AG2R LA MONDIALE
60,Alex CANO ARDILA,Colombia,COL,32,+1:17:40,14,+1:17:40,+1:17:40,COLOMBIA
61,Adam HANSEN,Australia,LTS,34,+1:18:10,14,+1:18:10,+1:18:10,LOTTO SOUDAL
62,Pieter SERRY,Belgium,EQS,27,+1:21:44,14,+1:21:44,+1:21:44,ETIXX - QUICK STEP
63,Geraint THOMAS,Great Britain,SKY,29,+1:22:46,14,+1:22:46,+1:22:46,TEAM SKY
64,Pavel KOCHETKOV,Russia,KAT,29,+1:23:17,14,+1:23:17,+1:23:17,TEAM KATUSHA
65,Cyril GAUTIER,France,EUC,28,+1:24:11,14,+1:24:11,+1:24:11,TEAM EUROPCAR
66,Leonardo Fabio DUQUE,Colombia,COL,35,+1:24:45,14,+1:24:45,+1:24:45,COLOMBIA
67,Koen DE KORT,Netherlands,TGA,33,+1:24:45,14,+1:24:45,+1:24:45,TEAM GIANT - ALPECIN
68,Fabio Andres DUARTE AREVALO,Colombia,COL,29,+1:24:46,14,+1:24:46,+1:24:46,COLOMBIA
69,Jay MCCARTHY,Australia,TCS,23,+1:25:12,14,+1:25:12,+1:25:12,TINKOFF - SAXO
70,Salvatore PUCCIO,Italy,SKY,26,+1:26:09,14,+1:26:09,+1:26:09,TEAM SKY
71,Javier MORENO BAZAN,Spain,MOV,31,+1:28:02,14,+1:28:02,+1:28:02,MOVISTAR TEAM
72,Yukiya ARASHIRO,Japan,EUC,31,+1:29:40,14,+1:29:40,+1:29:40,TEAM EUROPCAR
73,Jerome COUSIN,France,EUC,26,+1:29:43,14,+1:29:43,+1:29:43,TEAM EUROPCAR
74,Alessandro DE MARCHI,Italy,BMC,29,+1:29:44,14,+1:29:44,+1:29:44,BMC RACING TEAM
75,Kristijan DURASEK,Croatia,LAM,28,+1:30:57,14,+1:30:57,+1:30:57,LAMPRE - MERIDA
76,Dario CATALDO,Italy,AST,30,+1:34:01,14,+1:34:01,+1:34:01,ASTANA PRO TEAM
77,Carlos Julian QUINTERO,Colombia,COL,29,+1:34:32,14,+1:34:32,+1:34:32,COLOMBIA
78,Miguel Angel RUBIANO CHAVEZ,Colombia,COL,31,+1:35:41,14,+1:35:41,+1:35:41,COLOMBIA
79,Amaël MOINARD,France,BMC,33,+1:35:55,14,+1:35:55,+1:35:55,BMC RACING TEAM
80,Jelle VANENDERT,Belgium,LTS,30,+1:36:27,14,+1:36:27,+1:36:27,LOTTO SOUDAL
81,Vasil KIRYIENKA,Belarus,SKY,34,+1:36:49,14,+1:36:49,+1:36:49,TEAM SKY
82,Davide VILLELLA,Italy,TCG,24,+1:37:38,14,+1:37:38,+1:37:38,TEAM CANNONDALE - GARMIN
83,Benjamin KING,United States,TCG,26,+1:39:41,14,+1:39:41,+1:39:41,TEAM CANNONDALE - GARMIN
84,Rinaldo NOCENTINI,Italy,ALM,38,+1:40:40,14,+1:40:40,+1:40:40,AG2R LA MONDIALE
85,Natnael BERHANE,Eritrea,MTN,24,+1:41:22,14,+1:41:22,+1:41:22,MTN - QHUBEKA
86,Vicente REYNES MIMO,Spain,IAM,34,+1:41:59,14,+1:41:59,+1:41:59,IAM CYCLING
87,Cameron MEYER,Australia,OGE,27,+1:42:21,14,+1:42:21,+1:42:21,ORICA GREENEDGE
88,Jens KEUKELEIRE,Belgium,OGE,27,+1:43:10,14,+1:43:10,+1:43:10,ORICA GREENEDGE
89,Andrew TALANSKY,United States,TCG,27,+1:43:19,14,+1:43:19,+1:43:19,TEAM CANNONDALE - GARMIN
90,Juan Pablo VALENCIA,Colombia,COL,27,+1:43:57,14,+1:43:57,+1:43:57,COLOMBIA
91,Ian BOSWELL,United States,SKY,24,+1:45:50,14,+1:45:50,+1:45:50,TEAM SKY
92,Yohan BAGOT,France,COF,28,+1:46:27,14,+1:46:27,+1:46:27,"COFIDIS, SOLUTIONS CREDITS"
93,Cyril LEMOINE,France,COF,32,+1:47:32,14,+1:47:32,+1:47:32,"COFIDIS, SOLUTIONS CREDITS"
94,Daryl IMPEY,South Africa,OGE,31,+1:48:15,14,+1:48:15,+1:48:15,ORICA GREENEDGE
95,Stephen CUMMINGS,Great Britain,MTN,34,+1:49:04,14,+1:49:04,+1:49:04,MTN - QHUBEKA
96,Niki TERPSTRA,Netherlands,EQS,31,+1:49:47,14,+1:49:47,+1:49:47,ETIXX - QUICK STEP
97,Marcel AREGGER,Switzerland,IAM,25,+1:52:15,14,+1:52:15,+1:52:15,IAM CYCLING
98,John DEGENKOLB,Germany,TGA,26,+1:52:17,14,+1:52:17,+1:52:17,TEAM GIANT - ALPECIN
99,Omar FRAILE MATARRANZ,Spain,CJR,25,+1:52:22,14,+1:52:22,+1:52:22,CAJA RURAL-SEGUROS RGA
100,Mike TEUNISSEN,Netherlands,TLJ,23,+1:52:25,14,+1:52:25,+1:52:25,TEAM LOTTO NL - JUMBO
101,Kristian SBARAGLI,Italy,MTN,25,+1:53:22,14,+1:53:22,+1:53:22,MTN - QHUBEKA
102,Francisco José VENTOSO ALBERDI,Spain,MOV,33,+1:54:28,14,+1:54:28,+1:54:28,MOVISTAR TEAM
103,Pello BILBAO LOPEZ DE ARMENTIA,Spain,CJR,25,+1:54:47,14,+1:54:47,+1:54:47,CAJA RURAL-SEGUROS RGA
104,Moreno MOSER,Italy,TCG,25,+1:55:01,14,+1:55:01,+1:55:01,TEAM CANNONDALE - GARMIN
105,Andrey ZEITS,Kazakhstan,AST,29,+1:57:16,14,+1:57:16,+1:57:16,ASTANA PRO TEAM
106,Bertjan LINDEMAN,Netherlands,TLJ,26,+1:57:21,14,+1:57:21,+1:57:21,TEAM LOTTO NL - JUMBO
107,Laurent PICHON,France,FDJ,29,+1:57:28,14,+1:57:28,+1:57:28,FDJ
108,Nikolas MAES,Belgium,EQS,29,+1:57:59,14,+1:57:59,+1:57:59,ETIXX - QUICK STEP
109,Markel IRIZAR ARANBURU,Spain,TFR,35,+1:58:02,14,+1:58:02,+1:58:02,TREK FACTORY RACING
110,Angel VICIOSO ARCOS,Spain,KAT,38,+1:58:38,14,+1:58:38,+1:58:38,TEAM KATUSHA
111,Sébastien MINARD,France,ALM,33,+2:02:06,14,+2:02:06,+2:02:06,AG2R LA MONDIALE
112,Timo ROOSEN,Netherlands,TLJ,22,+2:02:10,14,+2:02:10,+2:02:10,TEAM LOTTO NL - JUMBO
113,Kévin REZA,France,FDJ,27,+2:02:14,14,+2:02:14,+2:02:14,FDJ
114,Jay Robert THOMSON,South Africa,MTN,29,+2:02:37,14,+2:02:37,+2:02:37,MTN - QHUBEKA
115,Olivier LE GAC,France,FDJ,22,+2:03:07,14,+2:03:07,+2:03:07,FDJ
116,Tom VAN ASBROECK,Belgium,TLJ,25,+2:04:08,14,+2:04:08,+2:04:08,TEAM LOTTO NL - JUMBO
117,Dennis VAN WINDEN,Netherlands,TLJ,28,+2:04:35,14,+2:04:35,+2:04:35,TEAM LOTTO NL - JUMBO
118,Christian KNEES,Germany,SKY,34,+2:04:53,14,+2:04:53,+2:04:53,TEAM SKY
119,Martin VELITS,Slovakia,EQS,30,+2:05:10,14,+2:05:10,+2:05:10,ETIXX - QUICK STEP
120,Simon GERRANS,Australia,OGE,35,+2:06:30,14,+2:06:30,+2:06:30,ORICA GREENEDGE
121,Luka MEZGEC,Slovenia,TGA,27,+2:06:32,14,+2:06:32,+2:06:32,TEAM GIANT - ALPECIN
122,Joseph ROSSKOPF,United States,BMC,26,+2:06:37,14,+2:06:37,+2:06:37,BMC RACING TEAM
123,Imanol ERVITI,Spain,MOV,32,+2:07:22,14,+2:07:22,+2:07:22,MOVISTAR TEAM
124,Alex HOWES,United States,TCG,27,+2:09:09,14,+2:09:09,+2:09:09,TEAM CANNONDALE - GARMIN
125,Jean-Pierre DRUCKER,Luxembourg,BMC,29,+2:09:10,14,+2:09:10,+2:09:10,BMC RACING TEAM
126,Johan VAN SUMMEREN,Belgium,ALM,34,+2:10:48,14,+2:10:48,+2:10:48,AG2R LA MONDIALE
127,Johann VAN ZYL,South Africa,MTN,24,+2:11:18,14,+2:11:18,+2:11:18,MTN - QHUBEKA
128,Pavel BRUTT,Russia,TCS,33,+2:11:52,14,+2:11:52,+2:11:52,TINKOFF - SAXO
129,Jasper DE BUYST,Belgium,LTS,22,+2:13:18,14,+2:13:18,+2:13:18,LOTTO SOUDAL
