Rank,Name,Country,Stage,Gap,Team
61,Daniel OSS,Italy,13,+1:35:14,BMC RACING TEAM
62,Michael ALBASINI,Switzerland,13,+1:36:52,ORICA GREENEDGE
63,Florian GUILLOU,France,13,+1:38:42,BRETAGNE-SECHE ENVIRONNEMENT
64,Jens KEUKELEIRE,Belgium,13,+1:38:46,ORICA GREENEDGE
65,Rudy MOLARD,France,13,+1:39:42,"COFIDIS, SOLUTIONS CREDITS"
66,Benjamin KING,United States,13,+1:39:43,GARMIN
67,Martin ELMIGER,Switzerland,13,+1:39:49,IAM CYCLING
68,Marco MARCATO,Italy,13,+1:41:52,CANNONDALE
69,Jérôme PINEAU,France,13,+1:41:52,IAM CYCLING
70,Lieuwe WESTRA,Netherlands,13,+1:43:28,ASTANA PRO TEAM
71,Markel IRIZAR ARANBURU,Spain,13,+1:44:53,TREK FACTORY RACING
72,Tiago MACHADO,Portugal,13,+1:45:11,TEAM NETAPP - ENDURA
73,Yukiya ARASHIRO,Japan,13,+1:47:51,TEAM EUROPCAR
74,Rafal MAJKA,Poland,13,+1:49:04,TINKOFF - SAXO
75,Jan BARTA,Czech Republic,13,+1:49:20,TEAM NETAPP - ENDURA
76,Matteo TRENTIN,Italy,13,+1:49:40,OMEGA PHARMA - QUICK-STEP
77,Jérémy ROY,France,13,+1:49:57,FDJ
78,Nicolas EDET,France,13,+1:50:23,"COFIDIS, SOLUTIONS CREDITS"
79,Lars Ytting BAK,Denmark,13,+1:50:38,LOTTO
80,Simon SPILAK,Slovenia,13,+1:52:28,TEAM KATUSHA
81,Sébastien REICHENBACH,Switzerland,13,+1:55:23,IAM CYCLING
82,Matteo MONTAGUTI,Italy,13,+1:55:23,AG2R LA MONDIALE
83,Niki TERPSTRA,Netherlands,13,+1:55:39,OMEGA PHARMA - QUICK-STEP
84,Koen DE KORT,Netherlands,13,+1:56:51,TEAM GIANT-SHIMANO
85,Ruben PLAZA MOLINA,Spain,13,+1:57:13,MOVISTAR TEAM
86,Sep VANMARCKE,Belgium,13,+1:57:49,BELKIN
87,Daniele BENNATI,Italy,13,+1:58:14,TINKOFF - SAXO
88,Matthieu LADAGNOUS,France,13,+1:58:33,FDJ
89,Heinrich HAUSSLER,Australia,13,+2:00:12,IAM CYCLING
90,Biel KADRI,France,13,+2:00:21,AG2R LA MONDIALE
91,Perrig QUEMENEUR,France,13,+2:00:56,TEAM EUROPCAR
92,Cyril LEMOINE,France,13,+2:01:10,"COFIDIS, SOLUTIONS CREDITS"
93,Julien SIMON,France,13,+2:01:21,"COFIDIS, SOLUTIONS CREDITS"
94,Jesus HERRADA LOPEZ,Spain,13,+2:01:27,MOVISTAR TEAM
95,Johan VAN SUMMEREN,Belgium,13,+2:03:02,GARMIN
96,Sergio Miguel MOREIRA PAULINHO,Portugal,13,+2:03:03,TINKOFF - SAXO
97,Kévin REZA,France,13,+2:03:35,TEAM EUROPCAR
98,Samuel DUMOULIN,France,13,+2:04:42,AG2R LA MONDIALE
99,Bryan COQUARD,France,13,+2:05:08,TEAM EUROPCAR
100,Jens VOIGT,Germany,13,+2:05:43,TREK FACTORY RACING
101,Bartosz HUZARSKI,Poland,13,+2:05:45,TEAM NETAPP - ENDURA
102,Anthony DELAPLACE,France,13,+2:06:17,BRETAGNE-SECHE ENVIRONNEMENT
103,Fabio SABATINI,Italy,13,+2:06:17,CANNONDALE
104,Vasil KIRYIENKA,Belarus,13,+2:06:38,TEAM SKY
105,Sébastien MINARD,France,13,+2:06:46,AG2R LA MONDIALE
106,Andriy GRIVKO,Ukraine,13,+2:06:53,ASTANA PRO TEAM
107,Maciej BODNAR,Poland,13,+2:08:02,CANNONDALE
108,Maarten WYNANTS,Belgium,13,+2:08:56,BELKIN
109,Nelson Filipe SANTOS SIMOES OLIVEIRA,Portugal,13,+2:09:01,LAMPRE - MERIDA
110,Jurgen ROELANDTS,Belgium,13,+2:09:02,LOTTO
111,Lars BOOM,Netherlands,13,+2:09:03,BELKIN
112,Roy CURVERS,Netherlands,13,+2:09:32,TEAM GIANT-SHIMANO
113,Grégory RAST,Switzerland,13,+2:09:49,TREK FACTORY RACING
114,Simon CLARKE,Australia,13,+2:10:32,ORICA GREENEDGE
115,Imanol ERVITI,Spain,13,+2:11:27,MOVISTAR TEAM
116,Simon YATES,Great Britain,13,+2:12:04,ORICA GREENEDGE
117,David LOPEZ GARCIA,Spain,13,+2:13:29,TEAM SKY
118,Rein TAARAMAE,Estonia,13,+2:15:06,"COFIDIS, SOLUTIONS CREDITS"
119,Gatis SMUKULIS,Latvia,13,+2:15:17,TEAM KATUSHA
120,Luke DURBRIDGE,Australia,13,+2:16:16,ORICA GREENEDGE
121,Cédric PINEAU,France,13,+2:16:20,FDJ
122,Jean-Marc BIDEAU,France,13,+2:16:43,BRETAGNE-SECHE ENVIRONNEMENT
123,John DEGENKOLB,Germany,13,+2:18:35,TEAM GIANT-SHIMANO
124,Benat INTXAUSTI ELORRIAGA,Spain,13,+2:19:02,MOVISTAR TEAM
125,Reto HOLLENSTEIN,Switzerland,13,+2:21:01,IAM CYCLING
126,Alexandre PICHOT,France,13,+2:21:18,TEAM EUROPCAR
127,Alexander KRISTOFF,Norway,13,+2:22:10,TEAM KATUSHA
128,Sebastian LANGEVELD,Netherlands,13,+2:25:55,GARMIN
129,Matteo TOSATTO,Italy,13,+2:26:47,TINKOFF - SAXO
130,Matthew BUSCHE,United States,13,+2:27:31,TREK FACTORY RACING
131,Florian VACHON,France,13,+2:29:02,BRETAGNE-SECHE ENVIRONNEMENT
132,Svein TUFT,Canada,13,+2:29:20,ORICA GREENEDGE
133,Yohann GENE,France,13,+2:30:10,TEAM EUROPCAR
134,Christian MEIER,Canada,13,+2:31:21,ORICA GREENEDGE
135,Thomas LEEZER,Netherlands,13,+2:31:48,BELKIN
136,Dmitriy GRUZDEV,Kazakhstan,13,+2:32:30,ASTANA PRO TEAM
137,Luca PAOLINI,Italy,13,+2:32:38,TEAM KATUSHA
138,Kristijan KOREN,Slovenia,13,+2:32:48,CANNONDALE
139,Alex HOWES,United States,13,+2:35:39,GARMIN
140,José Joao PIMENTA COSTA MENDES,Portugal,13,+2:37:47,TEAM NETAPP - ENDURA
141,Maxim IGLINSKY,Kazakhstan,13,+2:37:57,ASTANA PRO TEAM
142,Bernhard EISEL,Austria,13,+2:39:03,TEAM SKY
143,Armindo FONSECA,France,13,+2:39:11,BRETAGNE-SECHE ENVIRONNEMENT
144,Arnaud GERARD,France,13,+2:39:37,BRETAGNE-SECHE ENVIRONNEMENT
145,Michael MORKOV,Denmark,13,+2:42:30,TINKOFF - SAXO
146,Jack BAUER,New Zealand,13,+2:43:00,GARMIN
147,Marcel SIEBERG,Germany,13,+2:43:50,LOTTO
148,Dries DEVENYNS,Belgium,13,+2:46:22,TEAM GIANT-SHIMANO
149,Mark RENSHAW,Australia,13,+2:47:36,OMEGA PHARMA - QUICK-STEP
150,Alessandro VANOTTI,Italy,13,+2:47:36,ASTANA PRO TEAM
151,Ramunas NAVARDAUSKAS,Lithuania,13,+2:48:53,GARMIN
152,Marcus BURGHARDT,Germany,13,+2:48:56,BMC RACING TEAM
153,Zakkari DEMPSTER,Australia,13,+2:48:58,TEAM NETAPP - ENDURA
154,Vladimir ISAICHEV,Russia,13,+2:49:34,TEAM KATUSHA
155,Mickael DELAGE,France,13,+2:50:37,FDJ
156,Benoit JARRIER,France,13,+2:51:05,BRETAGNE-SECHE ENVIRONNEMENT
157,Christophe RIBLON,France,13,+2:51:14,AG2R LA MONDIALE
158,Albert TIMMER,Netherlands,13,+2:53:07,TEAM GIANT-SHIMANO
159,Romain FEILLU,France,13,+2:53:21,BRETAGNE-SECHE ENVIRONNEMENT
160,Tom VEELERS,Netherlands,13,+2:54:09,TEAM GIANT-SHIMANO
161,Andreas SCHILLINGER,Germany,13,+2:54:19,TEAM NETAPP - ENDURA
162,Alessandro PETACCHI,Italy,13,+2:54:42,OMEGA PHARMA - QUICK-STEP
163,André GREIPEL,Germany,13,+2:54:45,LOTTO
164,Roger KLUGE,Germany,13,+2:55:24,IAM CYCLING
165,Arnaud DEMARE,France,13,+2:58:07,FDJ
166,Danny PATE,United States,13,+2:58:14,TEAM SKY
167,Adrien PETIT,France,13,+2:58:59,"COFIDIS, SOLUTIONS CREDITS"
168,Jean Marc MARINO,France,13,+3:04:17,CANNONDALE
169,Elia VIVIANI,Italy,13,+3:06:13,CANNONDALE
170,William BONNET,France,13,+3:07:23,FDJ
171,Marcel KITTEL,Germany,13,+3:07:41,TEAM GIANT-SHIMANO
172,Davide CIMOLAI,Italy,13,+3:09:15,LAMPRE - MERIDA
173,Cheng JI,China,13,+3:33:41,TEAM GIANT-SHIMANO
1,Vincenzo NIBALI,Italy,14,+0,ASTANA PRO TEAM
2,Alejandro VALVERDE BELMONTE,Spain,14,+4:37,MOVISTAR TEAM
3,Romain BARDET,France,14,+4:50,AG2R LA MONDIALE
4,Thibaut PINOT,France,14,+5:06,FDJ
5,Tejay VAN GARDEREN,United States,14,+5:49,BMC RACING TEAM
6,Jean-Christophe PERAUD,France,14,+6:08,AG2R LA MONDIALE
7,Bauke MOLLEMA,Netherlands,14,+8:33,BELKIN
8,Leopold KONIG,Czech Republic,14,+9:32,TEAM NETAPP - ENDURA
9,Laurens TEN DAM,Netherlands,14,+10:01,BELKIN
10,Pierre ROLLAND,France,14,+10:48,TEAM EUROPCAR
11,Jurgen VAN DEN BROECK,Belgium,14,+11:02,LOTTO
12,Haimar ZUBELDIA AGIRRE,Spain,14,+11:10,TREK FACTORY RACING
13,Rui Alberto FARIA DA COSTA,Portugal,14,+12:57,LAMPRE - MERIDA
14,Frank SCHLECK,Luxembourg,14,+14:37,TREK FACTORY RACING
15,Richie PORTE,Australia,14,+16:03,TEAM SKY
16,Yury TROFIMOV,Russia,14,+19:12,TEAM KATUSHA
17,Michal KWIATKOWSKI,Poland,14,+19:24,OMEGA PHARMA - QUICK-STEP
18,Geraint THOMAS,Great Britain,14,+20:18,TEAM SKY
19,Brice FEILLU,France,14,+21:00,BRETAGNE-SECHE ENVIRONNEMENT
20,Mikel NIEVE ITURALDE,Spain,14,+21:04,TEAM SKY
21,Steven KRUIJSWIJK,Netherlands,14,+22:30,BELKIN
22,Christopher HORNER,United States,14,+23:59,LAMPRE - MERIDA
23,John GADRET,France,14,+32:55,MOVISTAR TEAM
24,Tanel KANGERT,Estonia,14,+39:12,ASTANA PRO TEAM
25,Ben GASTAUER,Luxembourg,14,+41:28,AG2R LA MONDIALE
26,Peter VELITS,Slovakia,14,+45:33,BMC RACING TEAM
27,Jakob FUGLSANG,Denmark,14,+48:00,ASTANA PRO TEAM
28,Jan BAKELANTS,Belgium,14,+49:03,OMEGA PHARMA - QUICK-STEP
29,Cyril GAUTIER,France,14,+50:17,TEAM EUROPCAR
30,Tom DUMOULIN,Netherlands,14,+52:08,TEAM GIANT-SHIMANO
31,Tony GALLOPIN,France,14,+52:10,LOTTO
32,Michael ROGERS,Australia,14,+53:05,TINKOFF - SAXO
33,Luis Angel MATE MARDONES,Spain,14,+1:06:28,"COFIDIS, SOLUTIONS CREDITS"
34,Bram TANKINK,Netherlands,14,+1:08:30,BELKIN
35,Arnold JEANNESSON,France,14,+1:11:33,FDJ
36,Marcel WYSS,Switzerland,14,+1:11:34,IAM CYCLING
37,Tony MARTIN,Germany,14,+1:14:09,OMEGA PHARMA - QUICK-STEP
38,Peter STETINA,United States,14,+1:16:59,BMC RACING TEAM
39,Jose Joaquin ROJAS GIL,Spain,14,+1:19:49,MOVISTAR TEAM
40,Sylvain CHAVANEL,France,14,+1:22:19,IAM CYCLING
41,Michael SCHÄR,Switzerland,14,+1:24:26,BMC RACING TEAM
42,Michal GOLAS,Poland,14,+1:25:19,OMEGA PHARMA - QUICK-STEP
43,Giovanni VISCONTI,Italy,14,+1:25:27,MOVISTAR TEAM
44,Greg VAN AVERMAET,Belgium,14,+1:25:51,BMC RACING TEAM
45,Jon IZAGUIRRE INSAUSTI,Spain,14,+1:27:22,MOVISTAR TEAM
46,Mikael CHEREL,France,14,+1:28:23,AG2R LA MONDIALE
47,Thomas VOECKLER,France,14,+1:29:36,TEAM EUROPCAR
48,Nicolas ROCHE,Ireland,14,+1:31:52,TINKOFF - SAXO
49,Paul VOSS,Germany,14,+1:32:09,TEAM NETAPP - ENDURA
50,Michele SCARPONI,Italy,14,+1:33:50,ASTANA PRO TEAM
51,Alessandro DE MARCHI,Italy,14,+1:35:04,CANNONDALE
52,Amaël MOINARD,France,14,+1:35:12,BMC RACING TEAM
53,Jose Rodolfo SERPA PEREZ,Colombia,14,+1:38:39,LAMPRE - MERIDA
54,Peter SAGAN,Slovakia,14,+1:41:03,CANNONDALE
55,Joaquin RODRIGUEZ OLIVER,Spain,14,+1:41:06,TEAM KATUSHA
56,Kristijan DURASEK,Croatia,14,+1:42:38,LAMPRE - MERIDA
57,Benjamin KING,United States,14,+1:48:14,GARMIN
58,Rafal MAJKA,Poland,14,+1:48:40,TINKOFF - SAXO
59,Adam HANSEN,Australia,14,+1:49:23,LOTTO
60,Rudy MOLARD,France,14,+1:52:17,"COFIDIS, SOLUTIONS CREDITS"
61,Jérôme PINEAU,France,14,+1:52:25,IAM CYCLING
62,Martin ELMIGER,Switzerland,14,+1:53:12,IAM CYCLING
63,Nicolas EDET,France,14,+1:53:19,"COFIDIS, SOLUTIONS CREDITS"
64,Florian GUILLOU,France,14,+1:53:40,BRETAGNE-SECHE ENVIRONNEMENT
65,Daniel OSS,Italy,14,+1:56:31,BMC RACING TEAM
66,Tom Jelte SLAGTER,Netherlands,14,+1:56:32,GARMIN
67,Jens KEUKELEIRE,Belgium,14,+1:57:13,ORICA GREENEDGE
68,Simon GERRANS,Australia,14,+1:59:17,ORICA GREENEDGE
69,Michael ALBASINI,Switzerland,14,+2:01:52,ORICA GREENEDGE
70,Lars Ytting BAK,Denmark,14,+2:04:01,LOTTO
71,Markel IRIZAR ARANBURU,Spain,14,+2:06:23,TREK FACTORY RACING
72,Marco MARCATO,Italy,14,+2:06:52,CANNONDALE
73,Jan BARTA,Czech Republic,14,+2:07:21,TEAM NETAPP - ENDURA
74,Jérémy ROY,France,14,+2:08:24,FDJ
75,Lieuwe WESTRA,Netherlands,14,+2:08:28,ASTANA PRO TEAM
76,Tiago MACHADO,Portugal,14,+2:10:11,TEAM NETAPP - ENDURA
77,Ruben PLAZA MOLINA,Spain,14,+2:10:36,MOVISTAR TEAM
78,Jesus HERRADA LOPEZ,Spain,14,+2:11:30,MOVISTAR TEAM
79,Yukiya ARASHIRO,Japan,14,+2:12:51,TEAM EUROPCAR
80,Simon YATES,Great Britain,14,+2:15:05,ORICA GREENEDGE
81,Matteo TRENTIN,Italy,14,+2:16:23,OMEGA PHARMA - QUICK-STEP
82,Matteo MONTAGUTI,Italy,14,+2:16:40,AG2R LA MONDIALE
83,Biel KADRI,France,14,+2:16:49,AG2R LA MONDIALE
84,Kévin REZA,France,14,+2:16:58,TEAM EUROPCAR
85,Simon SPILAK,Slovenia,14,+2:17:28,TEAM KATUSHA
86,Johan VAN SUMMEREN,Belgium,14,+2:18:00,GARMIN
87,Sergio Miguel MOREIRA PAULINHO,Portugal,14,+2:18:11,TINKOFF - SAXO
88,Koen DE KORT,Netherlands,14,+2:18:21,TEAM GIANT-SHIMANO
89,Matthieu LADAGNOUS,France,14,+2:20:03,FDJ
90,Sébastien REICHENBACH,Switzerland,14,+2:20:23,IAM CYCLING
91,Niki TERPSTRA,Netherlands,14,+2:20:48,OMEGA PHARMA - QUICK-STEP
92,Bartosz HUZARSKI,Poland,14,+2:22:51,TEAM NETAPP - ENDURA
93,Imanol ERVITI,Spain,14,+2:24:50,MOVISTAR TEAM
94,Sep VANMARCKE,Belgium,14,+2:25:05,BELKIN
95,Daniele BENNATI,Italy,14,+2:25:30,TINKOFF - SAXO
96,Perrig QUEMENEUR,France,14,+2:25:56,TEAM EUROPCAR
97,Julien SIMON,France,14,+2:26:21,"COFIDIS, SOLUTIONS CREDITS"
98,Heinrich HAUSSLER,Australia,14,+2:27:28,IAM CYCLING
99,Rein TAARAMAE,Estonia,14,+2:28:00,"COFIDIS, SOLUTIONS CREDITS"
100,Cyril LEMOINE,France,14,+2:28:26,"COFIDIS, SOLUTIONS CREDITS"
101,Samuel DUMOULIN,France,14,+2:29:42,AG2R LA MONDIALE
102,Bryan COQUARD,France,14,+2:30:08,TEAM EUROPCAR
103,Jens VOIGT,Germany,14,+2:30:43,TREK FACTORY RACING
104,Anthony DELAPLACE,France,14,+2:31:17,BRETAGNE-SECHE ENVIRONNEMENT
105,Fabio SABATINI,Italy,14,+2:31:17,CANNONDALE
106,Lars BOOM,Netherlands,14,+2:31:19,BELKIN
107,Grégory RAST,Switzerland,14,+2:31:32,TREK FACTORY RACING
108,Sébastien MINARD,France,14,+2:31:46,AG2R LA MONDIALE
109,Andriy GRIVKO,Ukraine,14,+2:31:53,ASTANA PRO TEAM
110,Vasil KIRYIENKA,Belarus,14,+2:32:59,TEAM SKY
111,Maciej BODNAR,Poland,14,+2:33:02,CANNONDALE
112,Nelson Filipe SANTOS SIMOES OLIVEIRA,Portugal,14,+2:34:01,LAMPRE - MERIDA
113,Jurgen ROELANDTS,Belgium,14,+2:34:02,LOTTO
114,Reto HOLLENSTEIN,Switzerland,14,+2:34:24,IAM CYCLING
115,Roy CURVERS,Netherlands,14,+2:34:32,TEAM GIANT-SHIMANO
116,Alexandre PICHOT,France,14,+2:34:41,TEAM EUROPCAR
117,David LOPEZ GARCIA,Spain,14,+2:34:59,TEAM SKY
118,Simon CLARKE,Australia,14,+2:35:32,ORICA GREENEDGE
119,Maarten WYNANTS,Belgium,14,+2:36:12,BELKIN
120,Gatis SMUKULIS,Latvia,14,+2:37:00,TEAM KATUSHA
121,Luke DURBRIDGE,Australia,14,+2:41:16,ORICA GREENEDGE
122,Cédric PINEAU,France,14,+2:41:20,FDJ
123,Matthew BUSCHE,United States,14,+2:41:35,TREK FACTORY RACING
124,Jean-Marc BIDEAU,France,14,+2:41:43,BRETAGNE-SECHE ENVIRONNEMENT
125,Florian VACHON,France,14,+2:44:00,BRETAGNE-SECHE ENVIRONNEMENT
126,John DEGENKOLB,Germany,14,+2:45:51,TEAM GIANT-SHIMANO
127,Benat INTXAUSTI ELORRIAGA,Spain,14,+2:46:18,MOVISTAR TEAM
128,Christian MEIER,Canada,14,+2:47:08,ORICA GREENEDGE
129,Matteo TOSATTO,Italy,14,+2:48:17,TINKOFF - SAXO
130,Alexander KRISTOFF,Norway,14,+2:49:26,TEAM KATUSHA
131,Sebastian LANGEVELD,Netherlands,14,+2:53:11,GARMIN
132,Svein TUFT,Canada,14,+2:54:20,ORICA GREENEDGE
133,Yohann GENE,France,14,+2:55:10,TEAM EUROPCAR
134,Thomas LEEZER,Netherlands,14,+2:56:48,BELKIN
135,Dmitriy GRUZDEV,Kazakhstan,14,+2:57:30,ASTANA PRO TEAM
136,José Joao PIMENTA COSTA MENDES,Portugal,14,+2:59:17,TEAM NETAPP - ENDURA
137,Luca PAOLINI,Italy,14,+2:59:54,TEAM KATUSHA
138,Kristijan KOREN,Slovenia,14,+3:00:04,CANNONDALE
139,Alex HOWES,United States,14,+3:00:39,GARMIN
140,Maxim IGLINSKY,Kazakhstan,14,+3:02:57,ASTANA PRO TEAM
141,Armindo FONSECA,France,14,+3:04:11,BRETAGNE-SECHE ENVIRONNEMENT
142,Arnaud GERARD,France,14,+3:04:37,BRETAGNE-SECHE ENVIRONNEMENT
143,Bernhard EISEL,Austria,14,+3:06:19,TEAM SKY
144,Michael MORKOV,Denmark,14,+3:07:30,TINKOFF - SAXO
145,Christophe RIBLON,France,14,+3:07:42,AG2R LA MONDIALE
146,Jack BAUER,New Zealand,14,+3:08:00,GARMIN
147,Marcel SIEBERG,Germany,14,+3:11:06,LOTTO
148,Alessandro VANOTTI,Italy,14,+3:12:36,ASTANA PRO TEAM
149,Mark RENSHAW,Australia,14,+3:14:52,OMEGA PHARMA - QUICK-STEP
150,Ramunas NAVARDAUSKAS,Lithuania,14,+3:16:09,GARMIN
151,Marcus BURGHARDT,Germany,14,+3:16:12,BMC RACING TEAM
152,Zakkari DEMPSTER,Australia,14,+3:16:14,TEAM NETAPP - ENDURA
153,Vladimir ISAICHEV,Russia,14,+3:16:50,TEAM KATUSHA
154,Mickael DELAGE,France,14,+3:18:03,FDJ
155,Albert TIMMER,Netherlands,14,+3:18:07,TEAM GIANT-SHIMANO
156,Benoit JARRIER,France,14,+3:18:21,BRETAGNE-SECHE ENVIRONNEMENT
157,Romain FEILLU,France,14,+3:20:37,BRETAGNE-SECHE ENVIRONNEMENT
158,Tom VEELERS,Netherlands,14,+3:21:25,TEAM GIANT-SHIMANO
159,Andreas SCHILLINGER,Germany,14,+3:21:35,TEAM NETAPP - ENDURA
160,Alessandro PETACCHI,Italy,14,+3:21:58,OMEGA PHARMA - QUICK-STEP
161,André GREIPEL,Germany,14,+3:22:01,LOTTO
162,Roger KLUGE,Germany,14,+3:22:40,IAM CYCLING
163,Danny PATE,United States,14,+3:23:14,TEAM SKY
164,Arnaud DEMARE,France,14,+3:25:33,FDJ
165,Adrien PETIT,France,14,+3:26:15,"COFIDIS, SOLUTIONS CREDITS"
166,Jean Marc MARINO,France,14,+3:31:33,CANNONDALE
167,Elia VIVIANI,Italy,14,+3:33:29,CANNONDALE
168,William BONNET,France,14,+3:34:39,FDJ
169,Marcel KITTEL,Germany,14,+3:34:57,TEAM GIANT-SHIMANO
170,Davide CIMOLAI,Italy,14,+3:36:31,LAMPRE - MERIDA
171,Cheng JI,China,14,+4:00:57,TEAM GIANT-SHIMANO
1,Vincenzo NIBALI,Italy,15,+0,ASTANA PRO TEAM
2,Alejandro VALVERDE BELMONTE,Spain,15,+4:37,MOVISTAR TEAM
3,Romain BARDET,France,15,+4:50,AG2R LA MONDIALE
4,Thibaut PINOT,France,15,+5:06,FDJ
5,Tejay VAN GARDEREN,United States,15,+5:49,BMC RACING TEAM
6,Jean-Christophe PERAUD,France,15,+6:08,AG2R LA MONDIALE
7,Bauke MOLLEMA,Netherlands,15,+8:33,BELKIN
8,Leopold KONIG,Czech Republic,15,+9:32,TEAM NETAPP - ENDURA
9,Laurens TEN DAM,Netherlands,15,+10:01,BELKIN
10,Pierre ROLLAND,France,15,+10:48,TEAM EUROPCAR
11,Jurgen VAN DEN BROECK,Belgium,15,+11:02,LOTTO
12,Haimar ZUBELDIA AGIRRE,Spain,15,+11:10,TREK FACTORY RACING
13,Rui Alberto FARIA DA COSTA,Portugal,15,+12:57,LAMPRE - MERIDA
14,Frank SCHLECK,Luxembourg,15,+14:37,TREK FACTORY RACING
15,Richie PORTE,Australia,15,+16:19,TEAM SKY
16,Michal KWIATKOWSKI,Poland,15,+19:24,OMEGA PHARMA - QUICK-STEP
17,Yury TROFIMOV,Russia,15,+19:30,TEAM KATUSHA
18,Geraint THOMAS,Great Britain,15,+20:18,TEAM SKY
19,Brice FEILLU,France,15,+21:00,BRETAGNE-SECHE ENVIRONNEMENT
20,Steven KRUIJSWIJK,Netherlands,15,+22:30,BELKIN
21,Mikel NIEVE ITURALDE,Spain,15,+23:09,TEAM SKY
22,Christopher HORNER,United States,15,+26:18,LAMPRE - MERIDA
23,John GADRET,France,15,+33:13,MOVISTAR TEAM
24,Tanel KANGERT,Estonia,15,+39:12,ASTANA PRO TEAM
25,Ben GASTAUER,Luxembourg,15,+41:28,AG2R LA MONDIALE
26,Peter VELITS,Slovakia,15,+45:33,BMC RACING TEAM
27,Jan BAKELANTS,Belgium,15,+49:03,OMEGA PHARMA - QUICK-STEP
28,Cyril GAUTIER,France,15,+50:17,TEAM EUROPCAR
29,Jakob FUGLSANG,Denmark,15,+52:26,ASTANA PRO TEAM
30,Tom DUMOULIN,Netherlands,15,+52:36,TEAM GIANT-SHIMANO
31,Michael ROGERS,Australia,15,+53:23,TINKOFF - SAXO
32,Tony GALLOPIN,France,15,+54:05,LOTTO
33,Luis Angel MATE MARDONES,Spain,15,+1:06:28,"COFIDIS, SOLUTIONS CREDITS"
34,Bram TANKINK,Netherlands,15,+1:08:30,BELKIN
35,Marcel WYSS,Switzerland,15,+1:11:34,IAM CYCLING
36,Arnold JEANNESSON,France,15,+1:13:58,FDJ
37,Tony MARTIN,Germany,15,+1:14:27,OMEGA PHARMA - QUICK-STEP
38,Peter STETINA,United States,15,+1:19:04,BMC RACING TEAM
39,Jose Joaquin ROJAS GIL,Spain,15,+1:19:49,MOVISTAR TEAM
40,Sylvain CHAVANEL,France,15,+1:22:37,IAM CYCLING
41,Michael SCHÄR,Switzerland,15,+1:24:26,BMC RACING TEAM
42,Greg VAN AVERMAET,Belgium,15,+1:25:51,BMC RACING TEAM
43,Giovanni VISCONTI,Italy,15,+1:27:58,MOVISTAR TEAM
44,Jon IZAGUIRRE INSAUSTI,Spain,15,+1:28:11,MOVISTAR TEAM
45,Mikael CHEREL,France,15,+1:28:23,AG2R LA MONDIALE
46,Paul VOSS,Germany,15,+1:32:09,TEAM NETAPP - ENDURA
47,Michele SCARPONI,Italy,15,+1:33:50,ASTANA PRO TEAM
48,Nicolas ROCHE,Ireland,15,+1:35:29,TINKOFF - SAXO
49,Amaël MOINARD,France,15,+1:37:17,BMC RACING TEAM
50,Michal GOLAS,Poland,15,+1:37:39,OMEGA PHARMA - QUICK-STEP
51,Jose Rodolfo SERPA PEREZ,Colombia,15,+1:40:44,LAMPRE - MERIDA
52,Peter SAGAN,Slovakia,15,+1:41:03,CANNONDALE
53,Thomas VOECKLER,France,15,+1:41:56,TEAM EUROPCAR
54,Kristijan DURASEK,Croatia,15,+1:42:38,LAMPRE - MERIDA
55,Alessandro DE MARCHI,Italy,15,+1:47:24,CANNONDALE
56,Adam HANSEN,Australia,15,+1:49:47,LOTTO
57,Benjamin KING,United States,15,+1:50:19,GARMIN
58,Rafal MAJKA,Poland,15,+1:51:13,TINKOFF - SAXO
59,Jérôme PINEAU,France,15,+1:52:25,IAM CYCLING
60,Martin ELMIGER,Switzerland,15,+1:53:12,IAM CYCLING
61,Joaquin RODRIGUEZ OLIVER,Spain,15,+1:53:26,TEAM KATUSHA
62,Rudy MOLARD,France,15,+1:54:12,"COFIDIS, SOLUTIONS CREDITS"
63,Daniel OSS,Italy,15,+1:56:49,BMC RACING TEAM
64,Jens KEUKELEIRE,Belgium,15,+1:57:13,ORICA GREENEDGE
65,Florian GUILLOU,France,15,+1:59:02,BRETAGNE-SECHE ENVIRONNEMENT
66,Tom Jelte SLAGTER,Netherlands,15,+1:59:05,GARMIN
67,Simon GERRANS,Australia,15,+2:01:22,ORICA GREENEDGE
68,Michael ALBASINI,Switzerland,15,+2:01:52,ORICA GREENEDGE
69,Lars Ytting BAK,Denmark,15,+2:04:38,LOTTO
70,Nicolas EDET,France,15,+2:05:39,"COFIDIS, SOLUTIONS CREDITS"
71,Markel IRIZAR ARANBURU,Spain,15,+2:06:23,TREK FACTORY RACING
72,Marco MARCATO,Italy,15,+2:08:26,CANNONDALE
73,Jérémy ROY,France,15,+2:08:42,FDJ
74,Jan BARTA,Czech Republic,15,+2:09:26,TEAM NETAPP - ENDURA
75,Tiago MACHADO,Portugal,15,+2:10:29,TEAM NETAPP - ENDURA
76,Lieuwe WESTRA,Netherlands,15,+2:10:33,ASTANA PRO TEAM
77,Jesus HERRADA LOPEZ,Spain,15,+2:11:30,MOVISTAR TEAM
78,Ruben PLAZA MOLINA,Spain,15,+2:12:31,MOVISTAR TEAM
79,Yukiya ARASHIRO,Japan,15,+2:12:51,TEAM EUROPCAR
80,Matteo MONTAGUTI,Italy,15,+2:16:40,AG2R LA MONDIALE
81,Matteo TRENTIN,Italy,15,+2:16:41,OMEGA PHARMA - QUICK-STEP
