Rank,Name,Country,Stage,Gap,Team
101,Jussi VEIKKANEN,Finland,18,+3:04:27,FDJ
102,Marco FRAPPORTI,Italy,18,+3:08:46,ANDRONI GIOCATTOLI - SIDERMEC
103,Daniel OSS,Italy,18,+3:09:50,BMC RACING TEAM
104,Andrey ZEITS,Kazakhstan,18,+3:10:26,ASTANA PRO TEAM
105,Christopher JUUL JENSEN,Denmark,18,+3:10:49,TINKOFF - SAXO
106,Jos VAN EMDEN,Netherlands,18,+3:11:38,BELKIN
107,Simone PONZI,Italy,18,+3:12:49,NERI SOTTOLI
108,Nathan HAAS,Australia,18,+3:13:19,GARMIN
109,Carlos Julian QUINTERO,Colombia,18,+3:13:58,COLOMBIA
110,Oscar GATTO,Italy,18,+3:16:24,CANNONDALE
111,Johnny HOOGERLAND,Netherlands,18,+3:16:27,ANDRONI GIOCATTOLI - SIDERMEC
112,Luca PAOLINI,Italy,18,+3:18:07,TEAM KATUSHA
113,Manuel QUINZIATO,Italy,18,+3:18:52,BMC RACING TEAM
114,Danilo HONDO,Germany,18,+3:18:58,TREK FACTORY RACING
115,Ben SWIFT,Great Britain,18,+3:21:17,TEAM SKY
116,Andrey AMADOR BAKKAZAKOVA,Costa Rica,18,+3:21:18,MOVISTAR TEAM
117,Gert DOCKX,Belgium,18,+3:23:19,LOTTO
118,Marco CANOLA,Italy,18,+3:23:19,BARDIANI CSF
119,Manuele MORI,Italy,18,+3:24:02,LAMPRE - MERIDA
120,Adriano MALORI,Italy,18,+3:24:35,MOVISTAR TEAM
121,Angelo TULIK,France,18,+3:25:03,TEAM EUROPCAR
122,Moreno MOSER,Italy,18,+3:25:50,CANNONDALE
123,Enrico BARBIN,Italy,18,+3:28:51,BARDIANI CSF
124,David TANNER,Australia,18,+3:30:13,BELKIN
125,Daniele RATTO,Italy,18,+3:32:38,CANNONDALE
126,Francisco José VENTOSO ALBERDI,Spain,18,+3:32:53,MOVISTAR TEAM
127,Nicola BOEM,Italy,18,+3:34:45,BARDIANI CSF
128,Yukiya ARASHIRO,Japan,18,+3:36:49,TEAM EUROPCAR
129,Borut BOZIC,Slovenia,18,+3:37:27,ASTANA PRO TEAM
130,Boy VAN POPPEL,Netherlands,18,+3:38:30,TREK FACTORY RACING
131,Bert DE BACKER,Belgium,18,+3:40:49,TEAM GIANT-SHIMANO
132,Laurent PICHON,France,18,+3:42:30,FDJ
133,Rick FLENS,Netherlands,18,+3:43:15,BELKIN
134,Tony HUREL,France,18,+3:44:51,TEAM EUROPCAR
135,Murilo Antonio FISCHER,Brazil,18,+3:49:47,FDJ
136,Bernhard EISEL,Austria,18,+3:52:22,TEAM SKY
137,Nacer BOUHANNI,France,18,+3:52:46,FDJ
138,Alan MARANGONI,Italy,18,+3:55:39,CANNONDALE
139,Iljo KEISSE,Belgium,18,+3:56:00,OMEGA PHARMA - QUICK-STEP
140,Tom VEELERS,Netherlands,18,+3:57:34,TEAM GIANT-SHIMANO
141,Giacomo NIZZOLO,Italy,18,+3:57:45,TREK FACTORY RACING
142,Roberto FERRARI,Italy,18,+3:58:19,LAMPRE - MERIDA
143,Jeffry Johan ROMERO CORREDOR,Colombia,18,+4:00:20,COLOMBIA
144,Elia VIVIANI,Italy,18,+4:01:48,CANNONDALE
145,Luka MEZGEC,Slovenia,18,+4:01:59,TEAM GIANT-SHIMANO
146,Sébastien CHAVANEL,France,18,+4:02:13,FDJ
147,Tyler FARRAR,United States,18,+4:02:19,GARMIN
148,Andrea FEDI,Italy,18,+4:03:22,NERI SOTTOLI
149,Marco BANDIERA,Italy,18,+4:04:57,ANDRONI GIOCATTOLI - SIDERMEC
150,Eugenio ALAFACI,Italy,18,+4:05:05,TREK FACTORY RACING
151,Tom STAMSNIJDER,Netherlands,18,+4:05:53,TEAM GIANT-SHIMANO
152,Michel KOCH,Germany,18,+4:09:34,CANNONDALE
153,Kenny DE HAES,Belgium,18,+4:17:23,LOTTO
154,Christopher SUTTON,Australia,18,+4:18:43,TEAM SKY
155,Svein TUFT,Canada,18,+4:26:16,ORICA GREENEDGE
156,Michael HEPBURN,Australia,18,+4:26:31,ORICA GREENEDGE
157,Jetse BOL,Netherlands,18,+4:37:05,BELKIN
1,Nairo Alexander QUINTANA ROJAS,Colombia,19,+0,MOVISTAR TEAM
2,Rigoberto URAN URAN,Colombia,19,+3:07,OMEGA PHARMA - QUICK-STEP
3,Fabio ARU,Italy,19,+3:48,ASTANA PRO TEAM
4,Pierre ROLLAND,France,19,+5:26,TEAM EUROPCAR
5,Domenico POZZOVIVO,Italy,19,+6:16,AG2R LA MONDIALE
6,Rafal MAJKA,Poland,19,+6:59,TINKOFF - SAXO
7,Cadel EVANS,Australia,19,+9:25,BMC RACING TEAM
8,Wilco KELDERMAN,Netherlands,19,+9:29,BELKIN
9,Ryder HESJEDAL,Canada,19,+10:11,GARMIN
10,Robert KISERLOVSKI,Croatia,19,+13:59,TREK FACTORY RACING
11,Alexis VUILLERMOZ,France,19,+22:33,AG2R LA MONDIALE
12,Alexandre GENIEZ,France,19,+24:29,FDJ
13,Ivan BASSO,Italy,19,+28:37,CANNONDALE
14,Franco PELLIZOTTI,Italy,19,+30:26,ANDRONI GIOCATTOLI - SIDERMEC
15,Maxime MONFORT,Belgium,19,+31:09,LOTTO
16,Hubert DUPONT,France,19,+33:35,AG2R LA MONDIALE
17,Matteo RABOTTINI,Italy,19,+37:34,NERI SOTTOLI
18,Damiano CUNEGO,Italy,19,+45:48,LAMPRE - MERIDA
19,Andre Fernando S. Martins CARDOSO,Portugal,19,+47:45,GARMIN
20,Michael ROGERS,Australia,19,+52:42,TINKOFF - SAXO
21,Sebastian HENAO GOMEZ,Colombia,19,+53:10,TEAM SKY
22,José HERRADA LOPEZ,Spain,19,+55:06,MOVISTAR TEAM
23,Wouter POELS,Netherlands,19,+55:26,OMEGA PHARMA - QUICK-STEP
24,Steve MORABITO,Switzerland,19,+56:59,BMC RACING TEAM
25,Samuel SANCHEZ GONZALEZ,Spain,19,+58:47,BMC RACING TEAM
26,Fabio Andres DUARTE AREVALO,Colombia,19,+1:02:37,COLOMBIA
27,Gianluca BRAMBILLA,Italy,19,+1:06:25,OMEGA PHARMA - QUICK-STEP
28,Dario CATALDO,Italy,19,+1:07:07,TEAM SKY
29,Georg PREIDLER,Austria,19,+1:08:05,TEAM GIANT-SHIMANO
30,Serge PAUWELS,Belgium,19,+1:10:31,OMEGA PHARMA - QUICK-STEP
31,Jarlinson PANTANO,Colombia,19,+1:12:20,COLOMBIA
32,Francis MOUREY,France,19,+1:13:21,FDJ
33,Mikel LANDA MEANA,Spain,19,+1:15:20,ASTANA PRO TEAM
34,Nicolas ROCHE,Ireland,19,+1:16:17,TINKOFF - SAXO
35,Alberto LOSADA ALGUACIL,Spain,19,+1:24:12,TEAM KATUSHA
36,Marc GOOS,Netherlands,19,+1:24:36,BELKIN
37,Philip DEIGNAN,Ireland,19,+1:24:49,TEAM SKY
38,Maxime BOUET,France,19,+1:31:09,AG2R LA MONDIALE
39,Jan POLANC,Slovenia,19,+1:31:22,LAMPRE - MERIDA
40,Davide MALACARNE,Italy,19,+1:32:36,TEAM EUROPCAR
41,Igor ANTON HERNANDEZ,Spain,19,+1:35:08,MOVISTAR TEAM
42,Daniel MORENO FERNANDEZ,Spain,19,+1:37:17,TEAM KATUSHA
43,Matteo MONTAGUTI,Italy,19,+1:39:35,AG2R LA MONDIALE
44,Sander ARMEE,Belgium,19,+1:43:57,LOTTO
45,Riccardo ZOIDL,Austria,19,+1:44:44,TREK FACTORY RACING
46,Paolo TIRALONGO,Italy,19,+1:44:56,ASTANA PRO TEAM
47,Ivan ROVNY,Russia,19,+1:47:16,TINKOFF - SAXO
48,Przemyslaw NIEMIEC,Poland,19,+1:48:16,LAMPRE - MERIDA
49,Evgeny PETROV,Russia,19,+1:49:13,TINKOFF - SAXO
50,Romain SICARD,France,19,+1:58:31,TEAM EUROPCAR
51,Pawel POLJANSKI,Poland,19,+2:00:42,TINKOFF - SAXO
52,Enrico BATTAGLIN,Italy,19,+2:02:09,BARDIANI CSF
53,Lars Ytting BAK,Denmark,19,+2:06:29,LOTTO
54,Eduard VORGANOV,Russia,19,+2:09:00,TEAM KATUSHA
55,Tim WELLENS,Belgium,19,+2:10:27,LOTTO
56,Edoardo ZARDINI,Italy,19,+2:10:40,BARDIANI CSF
57,Vladimir GUSEV,Russia,19,+2:12:09,TEAM KATUSHA
58,Thomas DE GENDT,Belgium,19,+2:13:36,OMEGA PHARMA - QUICK-STEP
59,Julian David ARREDONDO MORENO,Colombia,19,+2:13:39,TREK FACTORY RACING
60,Jonathan CASTROVIEJO NICOLAS,Spain,19,+2:14:59,MOVISTAR TEAM
61,Emanuele SELLA,Italy,19,+2:19:09,ANDRONI GIOCATTOLI - SIDERMEC
62,Winner ANACONA GOMEZ,Colombia,19,+2:20:41,LAMPRE - MERIDA
63,Martijn KEIZER,Netherlands,19,+2:23:06,BELKIN
64,Axel DOMONT,France,19,+2:23:31,AG2R LA MONDIALE
65,Julien BERARD,France,19,+2:25:16,AG2R LA MONDIALE
66,Francesco Manuel BONGIORNO,Italy,19,+2:25:18,BARDIANI CSF
67,Ben HERMANS,Belgium,19,+2:26:35,BMC RACING TEAM
68,Valerio AGNOLI,Italy,19,+2:27:04,ASTANA PRO TEAM
69,Mattia CATTANEO,Italy,19,+2:28:11,LAMPRE - MERIDA
70,Jonathan MONSALVE,Venezuela,19,+2:30:31,NERI SOTTOLI
71,Matteo BONO,Italy,19,+2:33:52,LAMPRE - MERIDA
72,Brent BOOKWALTER,United States,19,+2:34:42,BMC RACING TEAM
73,Simon GESCHKE,Germany,19,+2:35:38,TEAM GIANT-SHIMANO
74,Leonardo Fabio DUQUE,Colombia,19,+2:35:54,COLOMBIA
75,Adam HANSEN,Australia,19,+2:36:01,LOTTO
76,Yonder GODOY,Venezuela,19,+2:36:29,ANDRONI GIOCATTOLI - SIDERMEC
77,Eros CAPECCHI,Italy,19,+2:38:17,MOVISTAR TEAM
78,Rodolfo Andres TORRES AGUDELO,Colombia,19,+2:39:14,COLOMBIA
79,Perrig QUEMENEUR,France,19,+2:39:39,TEAM EUROPCAR
80,Stefano PIRAZZI,Italy,19,+2:39:45,BARDIANI CSF
81,Pieter SERRY,Belgium,19,+2:39:50,OMEGA PHARMA - QUICK-STEP
82,Robinson Eduardo CHALAPUD GOMEZ,Colombia,19,+2:48:08,COLOMBIA
83,Fumiyuki BEPPU,Japan,19,+2:50:06,TREK FACTORY RACING
84,Johan LE BON,France,19,+2:50:18,FDJ
85,Jackson RODRIGUEZ,Venezuela,19,+2:51:26,ANDRONI GIOCATTOLI - SIDERMEC
86,Danilo WYSS,Switzerland,19,+2:52:20,BMC RACING TEAM
87,Gorka IZAGUIRRE INSAUSTI,Spain,19,+2:54:19,MOVISTAR TEAM
88,Albert TIMMER,Netherlands,19,+2:55:39,TEAM GIANT-SHIMANO
89,Julien VERMOTE,Belgium,19,+2:57:15,OMEGA PHARMA - QUICK-STEP
90,Paolo LONGO BORGHINI,Italy,19,+2:59:04,CANNONDALE
91,Jay MCCARTHY,Australia,19,+3:01:27,TINKOFF - SAXO
92,Sonny COLBRELLI,Italy,19,+3:02:32,BARDIANI CSF
93,Maarten TJALLINGII,Netherlands,19,+3:03:00,BELKIN
94,Fabio FELLINE,Italy,19,+3:04:51,TREK FACTORY RACING
95,Tosh VAN DER SANDE,Belgium,19,+3:06:19,LOTTO
96,Salvatore PUCCIO,Italy,19,+3:09:31,TEAM SKY
97,Patrick GRETSCH,Germany,19,+3:10:03,AG2R LA MONDIALE
98,Maxim BELKOV,Russia,19,+3:10:28,TEAM KATUSHA
99,Enrico GASPAROTTO,Italy,19,+3:11:10,ASTANA PRO TEAM
100,Miguel Angel RUBIANO CHAVEZ,Colombia,19,+3:12:56,COLOMBIA
101,Jussi VEIKKANEN,Finland,19,+3:13:28,FDJ
102,Daniel OSS,Italy,19,+3:18:36,BMC RACING TEAM
103,Marco FRAPPORTI,Italy,19,+3:21:04,ANDRONI GIOCATTOLI - SIDERMEC
104,Andrey ZEITS,Kazakhstan,19,+3:21:27,ASTANA PRO TEAM
105,Nathan HAAS,Australia,19,+3:22:28,GARMIN
106,Christopher JUUL JENSEN,Denmark,19,+3:22:30,TINKOFF - SAXO
107,Carlos Julian QUINTERO,Colombia,19,+3:23:02,COLOMBIA
108,Jos VAN EMDEN,Netherlands,19,+3:23:34,BELKIN
109,Simone PONZI,Italy,19,+3:25:07,NERI SOTTOLI
110,Johnny HOOGERLAND,Netherlands,19,+3:25:18,ANDRONI GIOCATTOLI - SIDERMEC
111,Oscar GATTO,Italy,19,+3:26:44,CANNONDALE
112,Ben SWIFT,Great Britain,19,+3:28:09,TEAM SKY
113,Manuel QUINZIATO,Italy,19,+3:30:56,BMC RACING TEAM
114,Luca PAOLINI,Italy,19,+3:30:58,TEAM KATUSHA
115,Danilo HONDO,Germany,19,+3:31:43,TREK FACTORY RACING
116,Andrey AMADOR BAKKAZAKOVA,Costa Rica,19,+3:32:11,MOVISTAR TEAM
117,Adriano MALORI,Italy,19,+3:34:57,MOVISTAR TEAM
118,Manuele MORI,Italy,19,+3:35:22,LAMPRE - MERIDA
119,Angelo TULIK,France,19,+3:36:08,TEAM EUROPCAR
120,Marco CANOLA,Italy,19,+3:36:24,BARDIANI CSF
121,Moreno MOSER,Italy,19,+3:36:45,CANNONDALE
122,Gert DOCKX,Belgium,19,+3:37:59,LOTTO
123,Enrico BARBIN,Italy,19,+3:38:10,BARDIANI CSF
124,Nicola BOEM,Italy,19,+3:41:27,BARDIANI CSF
125,Daniele RATTO,Italy,19,+3:42:26,CANNONDALE
126,David TANNER,Australia,19,+3:45:30,BELKIN
127,Francisco José VENTOSO ALBERDI,Spain,19,+3:47:45,MOVISTAR TEAM
128,Yukiya ARASHIRO,Japan,19,+3:48:55,TEAM EUROPCAR
129,Borut BOZIC,Slovenia,19,+3:51:12,ASTANA PRO TEAM
130,Laurent PICHON,France,19,+3:52:08,FDJ
131,Boy VAN POPPEL,Netherlands,19,+3:53:43,TREK FACTORY RACING
132,Rick FLENS,Netherlands,19,+3:53:53,BELKIN
133,Tony HUREL,France,19,+3:56:10,TEAM EUROPCAR
134,Bert DE BACKER,Belgium,19,+3:56:17,TEAM GIANT-SHIMANO
135,Murilo Antonio FISCHER,Brazil,19,+4:01:57,FDJ
136,Bernhard EISEL,Austria,19,+4:05:37,TEAM SKY
137,Alan MARANGONI,Italy,19,+4:05:48,CANNONDALE
138,Nacer BOUHANNI,France,19,+4:07:04,FDJ
139,Iljo KEISSE,Belgium,19,+4:07:48,OMEGA PHARMA - QUICK-STEP
140,Giacomo NIZZOLO,Italy,19,+4:10:54,TREK FACTORY RACING
141,Roberto FERRARI,Italy,19,+4:11:17,LAMPRE - MERIDA
142,Tom VEELERS,Netherlands,19,+4:13:04,TEAM GIANT-SHIMANO
143,Elia VIVIANI,Italy,19,+4:13:08,CANNONDALE
144,Marco BANDIERA,Italy,19,+4:15:19,ANDRONI GIOCATTOLI - SIDERMEC
145,Luka MEZGEC,Slovenia,19,+4:15:25,TEAM GIANT-SHIMANO
146,Tom STAMSNIJDER,Netherlands,19,+4:16:41,TEAM GIANT-SHIMANO
147,Sébastien CHAVANEL,France,19,+4:17:35,FDJ
148,Andrea FEDI,Italy,19,+4:17:36,NERI SOTTOLI
149,Tyler FARRAR,United States,19,+4:17:52,GARMIN
150,Jeffry Johan ROMERO CORREDOR,Colombia,19,+4:18:20,COLOMBIA
151,Michel KOCH,Germany,19,+4:19:14,CANNONDALE
152,Eugenio ALAFACI,Italy,19,+4:19:52,TREK FACTORY RACING
153,Christopher SUTTON,Australia,19,+4:32:47,TEAM SKY
154,Michael HEPBURN,Australia,19,+4:38:15,ORICA GREENEDGE
155,Svein TUFT,Canada,19,+4:39:32,ORICA GREENEDGE
156,Jetse BOL,Netherlands,19,+4:50:48,BELKIN
1,Nairo Alexander QUINTANA ROJAS,Colombia,20,+0,MOVISTAR TEAM
2,Rigoberto URAN URAN,Colombia,20,+3:07,OMEGA PHARMA - QUICK-STEP
3,Fabio ARU,Italy,20,+4:04,ASTANA PRO TEAM
4,Pierre ROLLAND,France,20,+5:46,TEAM EUROPCAR
5,Domenico POZZOVIVO,Italy,20,+6:41,AG2R LA MONDIALE
6,Rafal MAJKA,Poland,20,+7:13,TINKOFF - SAXO
7,Wilco KELDERMAN,Netherlands,20,+11:09,BELKIN
8,Cadel EVANS,Australia,20,+12:00,BMC RACING TEAM
9,Ryder HESJEDAL,Canada,20,+13:35,GARMIN
10,Robert KISERLOVSKI,Croatia,20,+15:49,TREK FACTORY RACING
11,Alexis VUILLERMOZ,France,20,+24:54,AG2R LA MONDIALE
12,Franco PELLIZOTTI,Italy,20,+26:13,ANDRONI GIOCATTOLI - SIDERMEC
13,Alexandre GENIEZ,France,20,+27:02,FDJ
14,Maxime MONFORT,Belgium,20,+28:36,LOTTO
15,Ivan BASSO,Italy,20,+32:08,CANNONDALE
16,Hubert DUPONT,France,20,+35:56,AG2R LA MONDIALE
17,Matteo RABOTTINI,Italy,20,+46:16,NERI SOTTOLI
18,Michael ROGERS,Australia,20,+47:47,TINKOFF - SAXO
19,Damiano CUNEGO,Italy,20,+49:22,LAMPRE - MERIDA
20,Andre Fernando S. Martins CARDOSO,Portugal,20,+51:09,GARMIN
21,Wouter POELS,Netherlands,20,+55:40,OMEGA PHARMA - QUICK-STEP
22,Sebastian HENAO GOMEZ,Colombia,20,+56:24,TEAM SKY
23,José HERRADA LOPEZ,Spain,20,+58:42,MOVISTAR TEAM
24,Samuel SANCHEZ GONZALEZ,Spain,20,+1:02:40,BMC RACING TEAM
25,Steve MORABITO,Switzerland,20,+1:02:59,BMC RACING TEAM
26,Fabio Andres DUARTE AREVALO,Colombia,20,+1:04:44,COLOMBIA
27,Dario CATALDO,Italy,20,+1:04:46,TEAM SKY
28,Georg PREIDLER,Austria,20,+1:05:12,TEAM GIANT-SHIMANO
29,Gianluca BRAMBILLA,Italy,20,+1:09:46,OMEGA PHARMA - QUICK-STEP
30,Nicolas ROCHE,Ireland,20,+1:13:07,TINKOFF - SAXO
31,Jarlinson PANTANO,Colombia,20,+1:14:36,COLOMBIA
32,Serge PAUWELS,Belgium,20,+1:15:13,OMEGA PHARMA - QUICK-STEP
33,Francis MOUREY,France,20,+1:19:14,FDJ
34,Mikel LANDA MEANA,Spain,20,+1:23:06,ASTANA PRO TEAM
35,Marc GOOS,Netherlands,20,+1:30:43,BELKIN
36,Alberto LOSADA ALGUACIL,Spain,20,+1:35:40,TEAM KATUSHA
37,Igor ANTON HERNANDEZ,Spain,20,+1:37:49,MOVISTAR TEAM
38,Maxime BOUET,France,20,+1:39:10,AG2R LA MONDIALE
39,Davide MALACARNE,Italy,20,+1:40:10,TEAM EUROPCAR
40,Riccardo ZOIDL,Austria,20,+1:43:13,TREK FACTORY RACING
41,Daniel MORENO FERNANDEZ,Spain,20,+1:45:03,TEAM KATUSHA
42,Philip DEIGNAN,Ireland,20,+1:45:12,TEAM SKY
43,Jan POLANC,Slovenia,20,+1:45:31,LAMPRE - MERIDA
44,Matteo MONTAGUTI,Italy,20,+1:50:17,AG2R LA MONDIALE
45,Paolo TIRALONGO,Italy,20,+1:50:49,ASTANA PRO TEAM
46,Sander ARMEE,Belgium,20,+1:51:43,LOTTO
47,Ivan ROVNY,Russia,20,+1:52:16,TINKOFF - SAXO
48,Evgeny PETROV,Russia,20,+1:55:29,TINKOFF - SAXO
49,Przemyslaw NIEMIEC,Poland,20,+1:57:22,LAMPRE - MERIDA
50,Romain SICARD,France,20,+2:03:07,TEAM EUROPCAR
51,Pawel POLJANSKI,Poland,20,+2:04:10,TINKOFF - SAXO
52,Enrico BATTAGLIN,Italy,20,+2:06:51,BARDIANI CSF
53,Edoardo ZARDINI,Italy,20,+2:09:41,BARDIANI CSF
54,Tim WELLENS,Belgium,20,+2:10:33,LOTTO
55,Eduard VORGANOV,Russia,20,+2:15:56,TEAM KATUSHA
56,Lars Ytting BAK,Denmark,20,+2:17:11,LOTTO
57,Jonathan CASTROVIEJO NICOLAS,Spain,20,+2:18:13,MOVISTAR TEAM
58,Francesco Manuel BONGIORNO,Italy,20,+2:21:18,BARDIANI CSF
59,Axel DOMONT,France,20,+2:22:05,AG2R LA MONDIALE
60,Vladimir GUSEV,Russia,20,+2:23:30,TEAM KATUSHA
61,Julian David ARREDONDO MORENO,Colombia,20,+2:23:32,TREK FACTORY RACING
62,Emanuele SELLA,Italy,20,+2:25:57,ANDRONI GIOCATTOLI - SIDERMEC
63,Mattia CATTANEO,Italy,20,+2:26:05,LAMPRE - MERIDA
64,Winner ANACONA GOMEZ,Colombia,20,+2:27:11,LAMPRE - MERIDA
65,Thomas DE GENDT,Belgium,20,+2:27:56,OMEGA PHARMA - QUICK-STEP
66,Jonathan MONSALVE,Venezuela,20,+2:28:48,NERI SOTTOLI
67,Martijn KEIZER,Netherlands,20,+2:30:31,BELKIN
68,Brent BOOKWALTER,United States,20,+2:31:33,BMC RACING TEAM
69,Simon GESCHKE,Germany,20,+2:33:30,TEAM GIANT-SHIMANO
70,Julien BERARD,France,20,+2:34:26,AG2R LA MONDIALE
71,Valerio AGNOLI,Italy,20,+2:36:26,ASTANA PRO TEAM
72,Ben HERMANS,Belgium,20,+2:41:22,BMC RACING TEAM
73,Pieter SERRY,Belgium,20,+2:41:57,OMEGA PHARMA - QUICK-STEP
74,Adam HANSEN,Australia,20,+2:42:17,LOTTO
75,Robinson Eduardo CHALAPUD GOMEZ,Colombia,20,+2:45:09,COLOMBIA
76,Yonder GODOY,Venezuela,20,+2:46:18,ANDRONI GIOCATTOLI - SIDERMEC
77,Matteo BONO,Italy,20,+2:46:35,LAMPRE - MERIDA
78,Eros CAPECCHI,Italy,20,+2:48:59,MOVISTAR TEAM
79,Leonardo Fabio DUQUE,Colombia,20,+2:49:07,COLOMBIA
80,Rodolfo Andres TORRES AGUDELO,Colombia,20,+2:50:35,COLOMBIA
81,Perrig QUEMENEUR,France,20,+2:51:11,TEAM EUROPCAR
82,Fumiyuki BEPPU,Japan,20,+2:58:07,TREK FACTORY RACING
83,Gorka IZAGUIRRE INSAUSTI,Spain,20,+2:58:47,MOVISTAR TEAM
84,Danilo WYSS,Switzerland,20,+2:59:14,BMC RACING TEAM
85,Stefano PIRAZZI,Italy,20,+3:02:21,BARDIANI CSF
86,Jackson RODRIGUEZ,Venezuela,20,+3:06:07,ANDRONI GIOCATTOLI - SIDERMEC
87,Albert TIMMER,Netherlands,20,+3:07:00,TEAM GIANT-SHIMANO
88,Julien VERMOTE,Belgium,20,+3:07:48,OMEGA PHARMA - QUICK-STEP
89,Maxim BELKOV,Russia,20,+3:09:29,TEAM KATUSHA
90,Johan LE BON,France,20,+3:10:20,FDJ
91,Jay MCCARTHY,Australia,20,+3:13:23,TINKOFF - SAXO
92,Maarten TJALLINGII,Netherlands,20,+3:15:00,BELKIN
93,Tosh VAN DER SANDE,Belgium,20,+3:15:27,LOTTO
94,Sonny COLBRELLI,Italy,20,+3:17:36,BARDIANI CSF
95,Patrick GRETSCH,Germany,20,+3:18:04,AG2R LA MONDIALE
96,Fabio FELLINE,Italy,20,+3:18:04,TREK FACTORY RACING
97,Paolo LONGO BORGHINI,Italy,20,+3:21:17,CANNONDALE
98,Enrico GASPAROTTO,Italy,20,+3:21:52,ASTANA PRO TEAM
99,Salvatore PUCCIO,Italy,20,+3:22:27,TEAM SKY
100,Christopher JUUL JENSEN,Denmark,20,+3:29:39,TINKOFF - SAXO
101,Daniel OSS,Italy,20,+3:32:56,BMC RACING TEAM
102,Miguel Angel RUBIANO CHAVEZ,Colombia,20,+3:33:00,COLOMBIA
103,Andrey ZEITS,Kazakhstan,20,+3:33:30,ASTANA PRO TEAM
104,Nathan HAAS,Australia,20,+3:34:24,GARMIN
105,Johnny HOOGERLAND,Netherlands,20,+3:36:00,ANDRONI GIOCATTOLI - SIDERMEC
106,Simone PONZI,Italy,20,+3:36:39,NERI SOTTOLI
107,Jussi VEIKKANEN,Finland,20,+3:36:39,FDJ
108,Jos VAN EMDEN,Netherlands,20,+3:37:26,BELKIN
109,Marco FRAPPORTI,Italy,20,+3:37:41,ANDRONI GIOCATTOLI - SIDERMEC
110,Andrey AMADOR BAKKAZAKOVA,Costa Rica,20,+3:39:20,MOVISTAR TEAM
111,Luca PAOLINI,Italy,20,+3:44:55,TEAM KATUSHA
112,Manuel QUINZIATO,Italy,20,+3:45:16,BMC RACING TEAM
113,Danilo HONDO,Germany,20,+3:46:03,TREK FACTORY RACING
114,Ben SWIFT,Great Britain,20,+3:46:20,TEAM SKY
115,Carlos Julian QUINTERO,Colombia,20,+3:46:36,COLOMBIA
116,Gert DOCKX,Belgium,20,+3:47:21,LOTTO
117,Oscar GATTO,Italy,20,+3:48:57,CANNONDALE
118,Adriano MALORI,Italy,20,+3:51:48,MOVISTAR TEAM
119,Manuele MORI,Italy,20,+3:52:46,LAMPRE - MERIDA
120,Moreno MOSER,Italy,20,+3:53:14,CANNONDALE
121,Enrico BARBIN,Italy,20,+3:53:14,BARDIANI CSF
122,Angelo TULIK,France,20,+3:56:12,TEAM EUROPCAR
123,Marco CANOLA,Italy,20,+3:56:52,BARDIANI CSF
124,Borut BOZIC,Slovenia,20,+4:04:00,ASTANA PRO TEAM
125,Nicola BOEM,Italy,20,+4:04:33,BARDIANI CSF
126,Francisco José VENTOSO ALBERDI,Spain,20,+4:04:36,MOVISTAR TEAM
127,Daniele RATTO,Italy,20,+4:04:39,CANNONDALE
128,Yukiya ARASHIRO,Japan,20,+4:05:01,TEAM EUROPCAR
129,Laurent PICHON,France,20,+4:05:19,FDJ
130,David TANNER,Australia,20,+4:07:43,BELKIN
131,Boy VAN POPPEL,Netherlands,20,+4:08:03,TREK FACTORY RACING
132,Rick FLENS,Netherlands,20,+4:10:49,BELKIN
133,Bert DE BACKER,Belgium,20,+4:13:17,TEAM GIANT-SHIMANO
134,Tony HUREL,France,20,+4:16:16,TEAM EUROPCAR
135,Murilo Antonio FISCHER,Brazil,20,+4:22:56,FDJ
136,Alan MARANGONI,Italy,20,+4:26:27,CANNONDALE
137,Bernhard EISEL,Austria,20,+4:26:50,TEAM SKY
138,Luka MEZGEC,Slovenia,20,+4:27:48,TEAM GIANT-SHIMANO
139,Iljo KEISSE,Belgium,20,+4:30:01,OMEGA PHARMA - QUICK-STEP
140,Nacer BOUHANNI,France,20,+4:30:15,FDJ
141,Marco BANDIERA,Italy,20,+4:32:12,ANDRONI GIOCATTOLI - SIDERMEC
142,Giacomo NIZZOLO,Italy,20,+4:32:16,TREK FACTORY RACING
143,Tom STAMSNIJDER,Netherlands,20,+4:33:01,TEAM GIANT-SHIMANO
144,Roberto FERRARI,Italy,20,+4:34:31,LAMPRE - MERIDA
145,Elia VIVIANI,Italy,20,+4:35:21,CANNONDALE
146,Tom VEELERS,Netherlands,20,+4:36:44,TEAM GIANT-SHIMANO
147,Andrea FEDI,Italy,20,+4:38:08,NERI SOTTOLI
148,Tyler FARRAR,United States,20,+4:38:13,GARMIN
149,Jeffry Johan ROMERO CORREDOR,Colombia,20,+4:38:41,COLOMBIA
150,Eugenio ALAFACI,Italy,20,+4:40:31,TREK FACTORY RACING
151,Sébastien CHAVANEL,France,20,+4:40:58,FDJ
152,Michel KOCH,Germany,20,+4:41:27,CANNONDALE
153,Christopher SUTTON,Australia,20,+4:52:49,TEAM SKY
154,Michael HEPBURN,Australia,20,+5:02:39,ORICA GREENEDGE
155,Svein TUFT,Canada,20,+5:02:41,ORICA GREENEDGE
156,Jetse BOL,Netherlands,20,+5:13:20,BELKIN
1,Nairo Alexander QUINTANA ROJAS,Colombia,21,+0,MOVISTAR TEAM
