Rank,Name,Country,Stage,Gap,Team
25,Ryder HESJEDAL,Canada,19,+53:39,GARMIN
26,Andre Fernando S. Martins CARDOSO,Portugal,19,+1:01:25,GARMIN
27,Przemyslaw NIEMIEC,Poland,19,+1:02:01,LAMPRE - MERIDA
28,Mikel LANDA MEANA,Spain,19,+1:03:31,ASTANA PRO TEAM
29,Chris Anker SÖRENSEN,Denmark,19,+1:11:07,TINKOFF - SAXO
30,Jerome COPPEL,France,19,+1:16:54,"COFIDIS, SOLUTIONS CREDITS"
31,Andrey AMADOR BAKKAZAKOVA,Costa Rica,19,+1:19:58,MOVISTAR TEAM
32,Paolo TIRALONGO,Italy,19,+1:21:47,ASTANA PRO TEAM
33,Jhoan Esteban CHAVES RUBIO,Colombia,19,+1:22:55,ORICA GREENEDGE
34,Gorka IZAGUIRRE INSAUSTI,Spain,19,+1:25:23,MOVISTAR TEAM
35,Danilo WYSS,Switzerland,19,+1:27:38,BMC RACING TEAM
36,José HERRADA LOPEZ,Spain,19,+1:27:39,MOVISTAR TEAM
37,Pieter SERRY,Belgium,19,+1:28:23,OMEGA PHARMA - QUICK-STEP
38,Maxime MEDEREL,France,19,+1:29:47,TEAM EUROPCAR
39,Wouter POELS,Netherlands,19,+1:31:34,OMEGA PHARMA - QUICK-STEP
40,Philippe GILBERT,Belgium,19,+1:32:25,BMC RACING TEAM
41,Bart DE CLERCQ,Belgium,19,+1:32:28,LOTTO
42,Philip DEIGNAN,Ireland,19,+1:33:16,TEAM SKY
43,Alexandr KOLOBNEV,Russia,19,+1:35:17,TEAM KATUSHA
44,Laurens TEN DAM,Netherlands,19,+1:36:52,BELKIN
45,Alberto LOSADA ALGUACIL,Spain,19,+1:42:18,TEAM KATUSHA
46,Kanstantsin SIUTSOU,Belarus,19,+1:42:29,TEAM SKY
47,Amets TXURRUKA,Spain,19,+1:43:15,CAJA RURAL-SEGUROS RGA
48,Eduard VORGANOV,Russia,19,+1:43:38,TEAM KATUSHA
49,Cadel EVANS,Australia,19,+1:46:05,BMC RACING TEAM
50,Adam HANSEN,Australia,19,+1:49:17,LOTTO
51,Daniel TEKLEHAIMANOT,Eritrea,19,+1:49:41,MTN - QHUBEKA
52,Guillaume LEVARLET,France,19,+1:50:56,"COFIDIS, SOLUTIONS CREDITS"
53,Luis Leon SANCHEZ GIL,Spain,19,+1:52:26,CAJA RURAL-SEGUROS RGA
54,Andrey ZEITS,Kazakhstan,19,+1:54:04,ASTANA PRO TEAM
55,Pello BILBAO LOPEZ DE ARMENTIA,Spain,19,+2:02:15,CAJA RURAL-SEGUROS RGA
56,Andrew TALANSKY,United States,19,+2:02:22,GARMIN
57,Sergio Miguel MOREIRA PAULINHO,Portugal,19,+2:02:35,TINKOFF - SAXO
58,Hubert DUPONT,France,19,+2:02:51,AG2R LA MONDIALE
59,Paul MARTENS,Germany,19,+2:03:02,BELKIN
60,Jacques JANSE VAN RENSBURG,South Africa,19,+2:07:27,MTN - QHUBEKA
61,Tobias LUDVIGSSON,Sweden,19,+2:11:28,TEAM GIANT-SHIMANO
62,Louis MEINTJES,South Africa,19,+2:13:17,MTN - QHUBEKA
63,Jonathan CASTROVIEJO NICOLAS,Spain,19,+2:13:46,MOVISTAR TEAM
64,Alessandro DE MARCHI,Italy,19,+2:16:09,CANNONDALE
65,Vicente REYNES MIMO,Spain,19,+2:16:53,IAM CYCLING
66,Manuel QUINZIATO,Italy,19,+2:17:05,BMC RACING TEAM
67,Romain HARDY,France,19,+2:29:30,"COFIDIS, SOLUTIONS CREDITS"
68,Imanol ERVITI,Spain,19,+2:29:36,MOVISTAR TEAM
69,Chad HAGA,United States,19,+2:29:46,TEAM GIANT-SHIMANO
70,Stef CLEMENT,Netherlands,19,+2:30:12,BELKIN
71,Dario CATALDO,Italy,19,+2:30:46,TEAM SKY
72,Peter KENNAUGH,Great Britain,19,+2:33:32,TEAM SKY
73,Carlos VERONA QUINTANILLA,Spain,19,+2:34:23,OMEGA PHARMA - QUICK-STEP
74,Michael MATTHEWS,Australia,19,+2:34:33,ORICA GREENEDGE
75,Simon CLARKE,Australia,19,+2:34:48,ORICA GREENEDGE
76,Lawrence WARBASSE,United States,19,+2:34:56,BMC RACING TEAM
77,Yannick MARTINEZ,France,19,+2:38:29,TEAM EUROPCAR
78,Johan LE BON,France,19,+2:38:42,FDJ
79,Cédric PINEAU,France,19,+2:40:30,FDJ
80,Yury TROFIMOV,Russia,19,+2:40:55,TEAM KATUSHA
81,Martijn KEIZER,Netherlands,19,+2:41:16,BELKIN
82,Adam YATES,Great Britain,19,+2:44:00,ORICA GREENEDGE
83,Romain ZINGLE,Belgium,19,+2:45:02,"COFIDIS, SOLUTIONS CREDITS"
84,Nathan BROWN,United States,19,+2:45:28,GARMIN
85,Rohan DENNIS,Australia,19,+2:45:48,BMC RACING TEAM
86,Jasper STUYVEN,Belgium,19,+2:46:24,TREK FACTORY RACING
87,Damiano CUNEGO,Italy,19,+2:48:46,LAMPRE - MERIDA
88,Jerome COUSIN,France,19,+2:49:05,TEAM EUROPCAR
89,Koldo FERNANDEZ,Spain,19,+2:49:21,GARMIN
90,Filippo POZZATO,Italy,19,+2:51:51,LAMPRE - MERIDA
91,Kristof VANDEWALLE,Belgium,19,+2:51:52,TREK FACTORY RACING
92,George BENNETT,New Zealand,19,+2:53:10,CANNONDALE
93,Javier MORENO BAZAN,Spain,19,+2:54:49,MOVISTAR TEAM
94,Merhawi KUDUS GHEBREMEDHIN,Eritrea,19,+2:56:53,MTN - QHUBEKA
95,Vincent JEROME,France,19,+2:57:27,TEAM EUROPCAR
96,Jose Rodolfo SERPA PEREZ,Colombia,19,+2:59:14,LAMPRE - MERIDA
97,Johannes FRÖHLINGER,Germany,19,+3:01:00,TEAM GIANT-SHIMANO
98,Dmitry KOZONTCHUK,Russia,19,+3:02:42,TEAM KATUSHA
99,Geoffrey SOUPE,France,19,+3:03:03,FDJ
100,Rinaldo NOCENTINI,Italy,19,+3:04:22,AG2R LA MONDIALE
101,Javier Francisco ARAMENDIA LORENTE,Spain,19,+3:05:38,CAJA RURAL-SEGUROS RGA
102,Kristian SBARAGLI,Italy,19,+3:07:42,MTN - QHUBEKA
103,Nikias ARNDT,Germany,19,+3:07:53,TEAM GIANT-SHIMANO
104,Fabio FELLINE,Italy,19,+3:10:02,TREK FACTORY RACING
105,Alexey LUTSENKO,Kazakhstan,19,+3:10:34,ASTANA PRO TEAM
106,Jens DEBUSSCHERE,Belgium,19,+3:12:48,LOTTO
107,Sébastien HINAULT,France,19,+3:13:42,IAM CYCLING
108,Sander ARMEE,Belgium,19,+3:13:55,LOTTO
109,Elia FAVILLI,Italy,19,+3:16:36,LAMPRE - MERIDA
110,Daniele BENNATI,Italy,19,+3:16:43,TINKOFF - SAXO
111,Paolo LONGO BORGHINI,Italy,19,+3:17:36,CANNONDALE
112,Valerio CONTI,Italy,19,+3:18:16,LAMPRE - MERIDA
113,Antonio PIEDRA PEREZ,Spain,19,+3:19:10,CAJA RURAL-SEGUROS RGA
114,Nikolas MAES,Belgium,19,+3:20:15,OMEGA PHARMA - QUICK-STEP
115,John DEGENKOLB,Germany,19,+3:20:52,TEAM GIANT-SHIMANO
116,Vasil KIRYIENKA,Belarus,19,+3:21:00,TEAM SKY
117,Adriano MALORI,Italy,19,+3:21:59,MOVISTAR TEAM
118,Yohan BAGOT,France,19,+3:24:12,"COFIDIS, SOLUTIONS CREDITS"
119,Matteo TOSATTO,Italy,19,+3:24:56,TINKOFF - SAXO
120,Sergei CHERNETSKI,Russia,19,+3:24:57,TEAM KATUSHA
121,Yaroslav POPOVYCH,Ukraine,19,+3:25:43,TREK FACTORY RACING
122,Luis MAS BONET,Spain,19,+3:29:23,CAJA RURAL-SEGUROS RGA
123,Maciej BODNAR,Poland,19,+3:29:56,CANNONDALE
124,Marcel AREGGER,Switzerland,19,+3:30:52,IAM CYCLING
125,Johan VAN SUMMEREN,Belgium,19,+3:31:02,GARMIN
126,Jaco VENTER,South Africa,19,+3:31:26,MTN - QHUBEKA
127,Karol DOMAGALSKI,Poland,19,+3:33:15,CAJA RURAL-SEGUROS RGA
128,Matthias KRIZEK,Austria,19,+3:35:19,CANNONDALE
129,Patrick GRETSCH,Germany,19,+3:37:17,AG2R LA MONDIALE
130,Michael Valgren ANDERSEN,Denmark,19,+3:39:41,TINKOFF - SAXO
131,Pim LIGTHART,Netherlands,19,+3:42:03,LOTTO
132,Vegard BREEN,Norway,19,+3:42:23,LOTTO
133,Jesse SERGENT,New Zealand,19,+3:46:09,TREK FACTORY RACING
134,Damien GAUDIN,France,19,+3:46:38,AG2R LA MONDIALE
135,Martin VELITS,Slovakia,19,+3:47:21,OMEGA PHARMA - QUICK-STEP
136,Greg HENDERSON,New Zealand,19,+3:47:59,LOTTO
137,Sam BEWLEY,New Zealand,19,+3:50:43,ORICA GREENEDGE
138,Yauheni HUTAROVICH,Belarus,19,+3:51:01,AG2R LA MONDIALE
139,Ramon SINKELDAM,Netherlands,19,+3:51:52,TEAM GIANT-SHIMANO
140,Maximiliano Ariel RICHEZE,Argentina,19,+3:53:22,LAMPRE - MERIDA
141,Gerald CIOLEK,Germany,19,+3:56:01,MTN - QHUBEKA
142,Maarten TJALLINGII,Netherlands,19,+3:57:37,BELKIN
143,Dan CRAVEN,Namibia,19,+3:58:37,TEAM EUROPCAR
144,Jonathan FUMEAUX,Switzerland,19,+3:59:07,IAM CYCLING
145,David MILLAR,Great Britain,19,+4:00:04,GARMIN
146,Luke ROWE,Great Britain,19,+4:01:43,TEAM SKY
147,Roberto FERRARI,Italy,19,+4:02:07,LAMPRE - MERIDA
148,Nathan HAAS,Australia,19,+4:02:57,GARMIN
149,Pirmin LANG,Switzerland,19,+4:06:13,IAM CYCLING
150,Natnael BERHANE,Eritrea,19,+4:08:42,TEAM EUROPCAR
151,Mitchell DOCKER,Australia,19,+4:09:58,ORICA GREENEDGE
152,Guillaume BOIVIN,Canada,19,+4:10:48,CANNONDALE
153,Daniil FOMINYKH,Kazakhstan,19,+4:10:59,ASTANA PRO TEAM
154,Jacopo GUARNIERI,Italy,19,+4:13:19,ASTANA PRO TEAM
155,Gert JOEAAR,Estonia,19,+4:17:57,"COFIDIS, SOLUTIONS CREDITS"
156,Robert WAGNER,Germany,19,+4:19:25,BELKIN
157,Francesco LASCA,Italy,19,+4:21:44,CAJA RURAL-SEGUROS RGA
158,Sébastien TURGOT,France,19,+4:21:53,AG2R LA MONDIALE
159,Jay Robert THOMSON,South Africa,19,+4:21:58,MTN - QHUBEKA
160,Laurent MANGEL,France,19,+4:23:14,FDJ
161,Jimmy ENGOULVENT,France,19,+4:27:28,TEAM EUROPCAR
162,Carlos Alberto BETANCUR GOMEZ,Colombia,19,+4:45:44,AG2R LA MONDIALE
163,Andrea GUARDINI,Italy,19,+4:48:42,ASTANA PRO TEAM
1,Alberto CONTADOR VELASCO,Spain,20,+0,TINKOFF - SAXO
2,Christopher FROOME,Great Britain,20,+1:37,TEAM SKY
3,Alejandro VALVERDE BELMONTE,Spain,20,+2:35,MOVISTAR TEAM
4,Joaquin RODRIGUEZ OLIVER,Spain,20,+3:57,TEAM KATUSHA
5,Fabio ARU,Italy,20,+4:46,ASTANA PRO TEAM
6,Samuel SANCHEZ GONZALEZ,Spain,20,+10:07,BMC RACING TEAM
7,Daniel MARTIN,Ireland,20,+10:24,GARMIN
8,Warren BARGUIL,France,20,+12:13,TEAM GIANT-SHIMANO
9,Daniel NAVARRO GARCIA,Spain,20,+13:09,"COFIDIS, SOLUTIONS CREDITS"
10,Damiano CARUSO,Italy,20,+13:15,CANNONDALE
11,Daniel MORENO FERNANDEZ,Spain,20,+16:25,TEAM KATUSHA
12,Mikel NIEVE ITURALDE,Spain,20,+19:59,TEAM SKY
13,Romain SICARD,France,20,+24:29,TEAM EUROPCAR
14,Giampaolo CARUSO,Italy,20,+25:00,TEAM KATUSHA
15,Wilco KELDERMAN,Netherlands,20,+25:36,BELKIN
16,Maxime MONFORT,Belgium,20,+30:03,LOTTO
17,Sergio PARDILLA BELLON,Spain,20,+31:14,MTN - QHUBEKA
18,Dominik NERZ,Germany,20,+37:22,BMC RACING TEAM
19,Luis Angel MATE MARDONES,Spain,20,+41:51,"COFIDIS, SOLUTIONS CREDITS"
20,David ARROYO DURAN,Spain,20,+52:04,CAJA RURAL-SEGUROS RGA
21,Jesus HERNANDEZ BLAZQUEZ,Spain,20,+54:24,TINKOFF - SAXO
22,Christophe LE MEVEL,France,20,+55:04,"COFIDIS, SOLUTIONS CREDITS"
23,Oliver ZAUGG,Switzerland,20,+57:23,TINKOFF - SAXO
24,Ryder HESJEDAL,Canada,20,+1:04:53,GARMIN
25,Andre Fernando S. Martins CARDOSO,Portugal,20,+1:06:56,GARMIN
26,Winner ANACONA GOMEZ,Colombia,20,+1:10:59,LAMPRE - MERIDA
27,Mikel LANDA MEANA,Spain,20,+1:11:08,ASTANA PRO TEAM
28,Przemyslaw NIEMIEC,Poland,20,+1:11:31,LAMPRE - MERIDA
29,Chris Anker SÖRENSEN,Denmark,20,+1:22:45,TINKOFF - SAXO
30,Andrey AMADOR BAKKAZAKOVA,Costa Rica,20,+1:30:36,MOVISTAR TEAM
31,Jerome COPPEL,France,20,+1:33:44,"COFIDIS, SOLUTIONS CREDITS"
32,José HERRADA LOPEZ,Spain,20,+1:36:40,MOVISTAR TEAM
33,Paolo TIRALONGO,Italy,20,+1:37:15,ASTANA PRO TEAM
34,Bart DE CLERCQ,Belgium,20,+1:41:05,LOTTO
35,Maxime MEDEREL,France,20,+1:41:15,TEAM EUROPCAR
36,Danilo WYSS,Switzerland,20,+1:43:06,BMC RACING TEAM
37,Gorka IZAGUIRRE INSAUSTI,Spain,20,+1:43:45,MOVISTAR TEAM
38,Wouter POELS,Netherlands,20,+1:47:00,OMEGA PHARMA - QUICK-STEP
39,Philip DEIGNAN,Ireland,20,+1:48:42,TEAM SKY
40,Alexandr KOLOBNEV,Russia,20,+1:50:20,TEAM KATUSHA
41,Jhoan Esteban CHAVES RUBIO,Colombia,20,+1:51:22,ORICA GREENEDGE
42,Alberto LOSADA ALGUACIL,Spain,20,+1:54:03,TEAM KATUSHA
43,Kanstantsin SIUTSOU,Belarus,20,+1:57:14,TEAM SKY
44,Laurens TEN DAM,Netherlands,20,+1:58:00,BELKIN
45,Philippe GILBERT,Belgium,20,+1:58:55,BMC RACING TEAM
46,Eduard VORGANOV,Russia,20,+1:59:06,TEAM KATUSHA
47,Daniel TEKLEHAIMANOT,Eritrea,20,+2:01:26,MTN - QHUBEKA
48,Amets TXURRUKA,Spain,20,+2:04:23,CAJA RURAL-SEGUROS RGA
49,Andrey ZEITS,Kazakhstan,20,+2:05:57,ASTANA PRO TEAM
50,Guillaume LEVARLET,France,20,+2:06:24,"COFIDIS, SOLUTIONS CREDITS"
51,Andrew TALANSKY,United States,20,+2:13:28,GARMIN
52,Cadel EVANS,Australia,20,+2:15:09,BMC RACING TEAM
53,Adam HANSEN,Australia,20,+2:15:13,LOTTO
54,Hubert DUPONT,France,20,+2:18:19,AG2R LA MONDIALE
55,Louis MEINTJES,South Africa,20,+2:19:07,MTN - QHUBEKA
56,Luis Leon SANCHEZ GIL,Spain,20,+2:20:53,CAJA RURAL-SEGUROS RGA
57,Sergio Miguel MOREIRA PAULINHO,Portugal,20,+2:21:47,TINKOFF - SAXO
58,Paul MARTENS,Germany,20,+2:24:10,BELKIN
59,Jacques JANSE VAN RENSBURG,South Africa,20,+2:28:35,MTN - QHUBEKA
60,Pello BILBAO LOPEZ DE ARMENTIA,Spain,20,+2:30:42,CAJA RURAL-SEGUROS RGA
61,Vicente REYNES MIMO,Spain,20,+2:38:01,IAM CYCLING
62,Tobias LUDVIGSSON,Sweden,20,+2:39:55,TEAM GIANT-SHIMANO
63,Imanol ERVITI,Spain,20,+2:40:14,MOVISTAR TEAM
64,Romain HARDY,France,20,+2:41:08,"COFIDIS, SOLUTIONS CREDITS"
65,Jonathan CASTROVIEJO NICOLAS,Spain,20,+2:43:31,MOVISTAR TEAM
66,Alessandro DE MARCHI,Italy,20,+2:45:54,CANNONDALE
67,Carlos VERONA QUINTANILLA,Spain,20,+2:45:58,OMEGA PHARMA - QUICK-STEP
68,Manuel QUINZIATO,Italy,20,+2:47:38,BMC RACING TEAM
69,Simon CLARKE,Australia,20,+2:50:14,ORICA GREENEDGE
70,Stef CLEMENT,Netherlands,20,+2:50:46,BELKIN
71,Peter KENNAUGH,Great Britain,20,+2:52:55,TEAM SKY
72,Yury TROFIMOV,Russia,20,+2:55:58,TEAM KATUSHA
73,Lawrence WARBASSE,United States,20,+3:00:52,BMC RACING TEAM
74,Chad HAGA,United States,20,+3:01:00,TEAM GIANT-SHIMANO
75,Michael MATTHEWS,Australia,20,+3:03:00,ORICA GREENEDGE
76,Damiano CUNEGO,Italy,20,+3:04:14,LAMPRE - MERIDA
77,Cédric PINEAU,France,20,+3:07:00,FDJ
78,Jerome COUSIN,France,20,+3:08:28,TEAM EUROPCAR
79,Yannick MARTINEZ,France,20,+3:09:02,TEAM EUROPCAR
80,Johan LE BON,France,20,+3:09:23,FDJ
81,Martijn KEIZER,Netherlands,20,+3:09:43,BELKIN
82,Romain ZINGLE,Belgium,20,+3:11:32,"COFIDIS, SOLUTIONS CREDITS"
83,Adam YATES,Great Britain,20,+3:12:27,ORICA GREENEDGE
84,Nathan BROWN,United States,20,+3:14:11,GARMIN
85,Rohan DENNIS,Australia,20,+3:14:15,BMC RACING TEAM
86,Koldo FERNANDEZ,Spain,20,+3:16:22,GARMIN
87,George BENNETT,New Zealand,20,+3:18:32,CANNONDALE
88,Kristof VANDEWALLE,Belgium,20,+3:18:36,TREK FACTORY RACING
89,Jasper STUYVEN,Belgium,20,+3:18:37,TREK FACTORY RACING
90,Javier MORENO BAZAN,Spain,20,+3:23:16,MOVISTAR TEAM
91,Merhawi KUDUS GHEBREMEDHIN,Eritrea,20,+3:23:19,MTN - QHUBEKA
92,Vincent JEROME,France,20,+3:23:30,TEAM EUROPCAR
93,Jose Rodolfo SERPA PEREZ,Colombia,20,+3:27:41,LAMPRE - MERIDA
94,Geoffrey SOUPE,France,20,+3:29:33,FDJ
95,Dmitry KOZONTCHUK,Russia,20,+3:29:43,TEAM KATUSHA
96,Javier Francisco ARAMENDIA LORENTE,Spain,20,+3:32:39,CAJA RURAL-SEGUROS RGA
97,Johannes FRÖHLINGER,Germany,20,+3:32:46,TEAM GIANT-SHIMANO
98,Rinaldo NOCENTINI,Italy,20,+3:32:49,AG2R LA MONDIALE
99,Antonio PIEDRA PEREZ,Spain,20,+3:34:38,CAJA RURAL-SEGUROS RGA
100,Alexey LUTSENKO,Kazakhstan,20,+3:37:04,ASTANA PRO TEAM
101,Paolo LONGO BORGHINI,Italy,20,+3:38:44,CANNONDALE
102,Sander ARMEE,Belgium,20,+3:39:17,LOTTO
103,Kristian SBARAGLI,Italy,20,+3:39:28,MTN - QHUBEKA
104,Nikias ARNDT,Germany,20,+3:39:29,TEAM GIANT-SHIMANO
105,Sébastien HINAULT,France,20,+3:40:12,IAM CYCLING
106,Fabio FELLINE,Italy,20,+3:40:35,TREK FACTORY RACING
107,Jens DEBUSSCHERE,Belgium,20,+3:41:15,LOTTO
108,Elia FAVILLI,Italy,20,+3:47:09,LAMPRE - MERIDA
109,Daniele BENNATI,Italy,20,+3:47:34,TINKOFF - SAXO
110,Nikolas MAES,Belgium,20,+3:48:42,OMEGA PHARMA - QUICK-STEP
111,Valerio CONTI,Italy,20,+3:48:49,LAMPRE - MERIDA
112,Vasil KIRYIENKA,Belarus,20,+3:49:11,TEAM SKY
113,Marcel AREGGER,Switzerland,20,+3:52:00,IAM CYCLING
114,Sergei CHERNETSKI,Russia,20,+3:52:04,TEAM KATUSHA
115,Yaroslav POPOVYCH,Ukraine,20,+3:52:27,TREK FACTORY RACING
116,Adriano MALORI,Italy,20,+3:52:32,MOVISTAR TEAM
117,John DEGENKOLB,Germany,20,+3:52:38,TEAM GIANT-SHIMANO
118,Johan VAN SUMMEREN,Belgium,20,+3:53:05,GARMIN
119,Yohan BAGOT,France,20,+3:54:45,"COFIDIS, SOLUTIONS CREDITS"
120,Matteo TOSATTO,Italy,20,+3:55:29,TINKOFF - SAXO
121,Luis MAS BONET,Spain,20,+3:57:50,CAJA RURAL-SEGUROS RGA
122,Maciej BODNAR,Poland,20,+4:01:45,CANNONDALE
123,Jaco VENTER,South Africa,20,+4:01:59,MTN - QHUBEKA
124,Matthias KRIZEK,Austria,20,+4:03:46,CANNONDALE
125,Karol DOMAGALSKI,Poland,20,+4:03:48,CAJA RURAL-SEGUROS RGA
126,Patrick GRETSCH,Germany,20,+4:05:44,AG2R LA MONDIALE
127,Pim LIGTHART,Netherlands,20,+4:09:10,LOTTO
128,Michael Valgren ANDERSEN,Denmark,20,+4:10:14,TINKOFF - SAXO
129,Vegard BREEN,Norway,20,+4:12:56,LOTTO
130,Martin VELITS,Slovakia,20,+4:15:48,OMEGA PHARMA - QUICK-STEP
131,Jesse SERGENT,New Zealand,20,+4:16:42,TREK FACTORY RACING
132,Damien GAUDIN,France,20,+4:18:20,AG2R LA MONDIALE
133,Yauheni HUTAROVICH,Belarus,20,+4:19:28,AG2R LA MONDIALE
134,Greg HENDERSON,New Zealand,20,+4:19:45,LOTTO
135,Ramon SINKELDAM,Netherlands,20,+4:20:19,TEAM GIANT-SHIMANO
136,Sam BEWLEY,New Zealand,20,+4:21:16,ORICA GREENEDGE
137,Maarten TJALLINGII,Netherlands,20,+4:24:44,BELKIN
138,Maximiliano Ariel RICHEZE,Argentina,20,+4:25:08,LAMPRE - MERIDA
139,Gerald CIOLEK,Germany,20,+4:26:34,MTN - QHUBEKA
140,Dan CRAVEN,Namibia,20,+4:27:04,TEAM EUROPCAR
141,Luke ROWE,Great Britain,20,+4:28:50,TEAM SKY
142,Nathan HAAS,Australia,20,+4:28:53,GARMIN
143,Jonathan FUMEAUX,Switzerland,20,+4:29:40,IAM CYCLING
144,David MILLAR,Great Britain,20,+4:33:28,GARMIN
145,Roberto FERRARI,Italy,20,+4:35:21,LAMPRE - MERIDA
146,Pirmin LANG,Switzerland,20,+4:36:46,IAM CYCLING
147,Mitchell DOCKER,Australia,20,+4:36:59,ORICA GREENEDGE
148,Natnael BERHANE,Eritrea,20,+4:39:15,TEAM EUROPCAR
149,Guillaume BOIVIN,Canada,20,+4:41:21,CANNONDALE
150,Jacopo GUARNIERI,Italy,20,+4:45:05,ASTANA PRO TEAM
151,Robert WAGNER,Germany,20,+4:47:52,BELKIN
152,Gert JOEAAR,Estonia,20,+4:48:30,"COFIDIS, SOLUTIONS CREDITS"
153,Laurent MANGEL,France,20,+4:49:44,FDJ
154,Sébastien TURGOT,France,20,+4:52:26,AG2R LA MONDIALE
155,Jay Robert THOMSON,South Africa,20,+4:52:31,MTN - QHUBEKA
156,Francesco LASCA,Italy,20,+4:53:30,CAJA RURAL-SEGUROS RGA
157,Jimmy ENGOULVENT,France,20,+5:02:37,TEAM EUROPCAR
158,Carlos Alberto BETANCUR GOMEZ,Colombia,20,+5:14:11,AG2R LA MONDIALE
159,Andrea GUARDINI,Italy,20,+5:22:34,ASTANA PRO TEAM
1,Alberto CONTADOR VELASCO,Spain,21,+0,TINKOFF - SAXO
2,Christopher FROOME,Great Britain,21,+1:10,TEAM SKY
3,Alejandro VALVERDE BELMONTE,Spain,21,+1:50,MOVISTAR TEAM
4,Joaquin RODRIGUEZ OLIVER,Spain,21,+3:25,TEAM KATUSHA
5,Fabio ARU,Italy,21,+4:48,ASTANA PRO TEAM
6,Samuel SANCHEZ GONZALEZ,Spain,21,+9:30,BMC RACING TEAM
7,Daniel MARTIN,Ireland,21,+10:38,GARMIN
8,Warren BARGUIL,France,21,+11:50,TEAM GIANT-SHIMANO
9,Damiano CARUSO,Italy,21,+12:50,CANNONDALE
10,Daniel NAVARRO GARCIA,Spain,21,+13:02,"COFIDIS, SOLUTIONS CREDITS"
11,Daniel MORENO FERNANDEZ,Spain,21,+16:44,TEAM KATUSHA
12,Mikel NIEVE ITURALDE,Spain,21,+19:54,TEAM SKY
13,Romain SICARD,France,21,+24:20,TEAM EUROPCAR
14,Wilco KELDERMAN,Netherlands,21,+25:04,BELKIN
15,Giampaolo CARUSO,Italy,21,+25:27,TEAM KATUSHA
16,Maxime MONFORT,Belgium,21,+29:52,LOTTO
17,Sergio PARDILLA BELLON,Spain,21,+32:00,MTN - QHUBEKA
18,Dominik NERZ,Germany,21,+37:25,BMC RACING TEAM
19,Luis Angel MATE MARDONES,Spain,21,+42:04,"COFIDIS, SOLUTIONS CREDITS"
20,David ARROYO DURAN,Spain,21,+52:51,CAJA RURAL-SEGUROS RGA
21,Jesus HERNANDEZ BLAZQUEZ,Spain,21,+55:06,TINKOFF - SAXO
22,Christophe LE MEVEL,France,21,+55:53,"COFIDIS, SOLUTIONS CREDITS"
23,Oliver ZAUGG,Switzerland,21,+57:28,TINKOFF - SAXO
24,Ryder HESJEDAL,Canada,21,+1:05:25,GARMIN
25,Andre Fernando S. Martins CARDOSO,Portugal,21,+1:07:37,GARMIN
26,Przemyslaw NIEMIEC,Poland,21,+1:11:31,LAMPRE - MERIDA
27,Winner ANACONA GOMEZ,Colombia,21,+1:11:34,LAMPRE - MERIDA
28,Mikel LANDA MEANA,Spain,21,+1:11:52,ASTANA PRO TEAM
29,Chris Anker SÖRENSEN,Denmark,21,+1:23:47,TINKOFF - SAXO
30,Andrey AMADOR BAKKAZAKOVA,Costa Rica,21,+1:30:29,MOVISTAR TEAM
31,Jerome COPPEL,France,21,+1:34:08,"COFIDIS, SOLUTIONS CREDITS"
32,José HERRADA LOPEZ,Spain,21,+1:37:22,MOVISTAR TEAM
33,Paolo TIRALONGO,Italy,21,+1:37:47,ASTANA PRO TEAM
34,Bart DE CLERCQ,Belgium,21,+1:41:09,LOTTO
35,Maxime MEDEREL,France,21,+1:41:12,TEAM EUROPCAR
36,Danilo WYSS,Switzerland,21,+1:43:06,BMC RACING TEAM
37,Gorka IZAGUIRRE INSAUSTI,Spain,21,+1:43:48,MOVISTAR TEAM
38,Wouter POELS,Netherlands,21,+1:46:07,OMEGA PHARMA - QUICK-STEP
39,Philip DEIGNAN,Ireland,21,+1:48:53,TEAM SKY
40,Alexandr KOLOBNEV,Russia,21,+1:50:51,TEAM KATUSHA
41,Jhoan Esteban CHAVES RUBIO,Colombia,21,+1:51:41,ORICA GREENEDGE
42,Alberto LOSADA ALGUACIL,Spain,21,+1:54:20,TEAM KATUSHA
43,Kanstantsin SIUTSOU,Belarus,21,+1:57:37,TEAM SKY
44,Laurens TEN DAM,Netherlands,21,+1:58:47,BELKIN
45,Philippe GILBERT,Belgium,21,+1:59:36,BMC RACING TEAM
46,Eduard VORGANOV,Russia,21,+2:00:04,TEAM KATUSHA
47,Daniel TEKLEHAIMANOT,Eritrea,21,+2:01:38,MTN - QHUBEKA
48,Amets TXURRUKA,Spain,21,+2:04:13,CAJA RURAL-SEGUROS RGA
49,Guillaume LEVARLET,France,21,+2:06:36,"COFIDIS, SOLUTIONS CREDITS"
50,Andrey ZEITS,Kazakhstan,21,+2:07:00,ASTANA PRO TEAM
51,Andrew TALANSKY,United States,21,+2:13:46,GARMIN
52,Cadel EVANS,Australia,21,+2:15:24,BMC RACING TEAM
53,Adam HANSEN,Australia,21,+2:15:25,LOTTO
54,Hubert DUPONT,France,21,+2:18:33,AG2R LA MONDIALE
55,Louis MEINTJES,South Africa,21,+2:19:15,MTN - QHUBEKA
56,Luis Leon SANCHEZ GIL,Spain,21,+2:21:17,CAJA RURAL-SEGUROS RGA
57,Sergio Miguel MOREIRA PAULINHO,Portugal,21,+2:21:35,TINKOFF - SAXO
